X,Y,OBJECTID,Name,Address,Type,City,Zip,GlobalID,last_edited_date
-84.389662660014892,33.756579096035487,554,Haas Howell Building at Georgia State University,75 Popular St.,Performance,Atlanta,30303,{A66407E3-3519-43E3-A130-A0AA44CDCA5D},
-84.363340512527685,33.741199288038388,555,"Beam Theatre, The",750 Glenwood Ave. SE,Performance,Atlanta,30316,{F3BB8AB9-90D8-4F92-A67F-4759D999AE93},
-84.363422603347075,33.74257636049289,556,Xchange Gallery,750 Kalb Street SE,Gallery,Atlanta,30312,{48DF61CB-6E85-423B-9C59-05D552CCAA79},
-84.363422603347075,33.74257636049289,557,Paul Robeson Theatre,750 Kalb Street SE,Performance,Atlanta,30312,{AA91DE33-F54A-4A2F-A862-7D713B435A36},
-84.388038369233229,33.735645143244781,558,Turner Field,755 Hank Aaron Dr. SW,Performance,Atlanta,30302,{F30370DE-2E49-4E6D-90F5-C8530FB9F323},
-84.363498512208295,33.830219305178559,559,Pryor Fine Art,764 Miami Circle,Gallery,Atlanta,30324,{298A47B4-8E31-4D56-B0C7-E487461DC0EF},
-84.363498512208295,33.830219305178559,560,Vespermann-Cooper Gallery,764 Miami Circle,Gallery,Atlanta,30324,{8A2F87B9-E7FF-4A1C-A3BB-42BA9798877F},
-84.329037074272435,33.775348957990808,561,Fernbank Museum of Natural History,767 Clifton Rd. NE,Museum,Atlanta,30307,{00BC1DCA-3B11-4D78-9784-B821FDFA3078},
-84.363012363444099,33.830223095292347,562,Reinike Gallery,789 Miami Circle,Gallery,Atlanta,30324,{137893A2-ACFC-46C7-BE44-C474AB8D79E5},
-84.363078149813916,34.021735852760777,563,Teaching Museum North,791 Mimosa Blvd,Museum,Roswell,30075,{DF3897AA-8386-4D89-B773-32A261F7FBE1},
-84.413696480691641,33.741953461751933,564,Clark Atlanta University - Park Street Music and Art Complex,793 Park St. SW,Performance,Atlanta,30310,{7D4074A7-3042-4D18-A43A-B2A5447FAFC6},
-84.389277326754708,33.756823502458033,565,Rialto Center for the Arts,80 Forsyth St. NW,Performance,Atlanta,30303,{3C971BB1-D2A3-4B45-828B-17FD763A852F},
-84.373449730780536,33.733966431781404,566,Zoo Atlanta,800 Cherokee Ave. SE,Performance,Atlanta,30315,{A0CF5697-693D-425A-A6C4-C187531154EC},
-84.373449730780536,33.733966431781404,567,"Zoo Atlanta, Coca-Cola World Studio",800 Cherokee Ave. SE,Performance,Atlanta,30315,{8F16678D-E9D4-40CB-B2CF-2B0E2926B74D},
-84.373449730780536,33.733966431781404,568,Atlanta Cyclorama,800 Cherokee Ave. SE,Gallery,Atlanta,30315,{BC72907E-71E5-4431-A9D4-46F93FFED059},
-84.373449730780536,33.733966431781404,569,Grant Park,800 Cherokee Ave. SE,Other,Atlanta,30315,{AB0DDBA4-2623-4FC3-8669-9E34C9C86A4D},
-84.405792244557219,33.774036852983876,570,Uptown Comedy Corner,800 Marietta St. NW,Performance,Atlanta,30318,{246DA0D9-4ACB-424B-9B57-8829407D0A72},
-84.362869016206588,33.830712145487929,571,Artists Atelier of Atlanta,800 Miami Circle NE,Gallery,Atlanta,30324,{A0940BE2-C1BB-4D2D-AA9B-3CAEC74385C1},
-84.384698000290257,33.776159548985547,572,Kai Lin Art,800 Peachtree St. NE,Gallery,Atlanta,30308,{71CB6FEE-2E70-40F1-AECD-6CC2138D24CE},
-84.388958059334342,33.776399601350562,573,Georgia Tech Hotel and Conference Center,800 Spring St. NW,Performance,Atlanta,30308,{E89769C2-C182-4F3E-B896-7BAFD7D2DD9B},
-84.412516563969461,33.908892588706578,574,Holy Innocents' Episcopal School,805 Mount Vernon Hwy. NW,Performance,Atlanta,30327,{46E9C2D0-F6F0-4D20-BBA1-AC79242609B5},
-84.36087067394061,33.755500877449315,575,Whitespace Gallery,814 Edgewood Ave. NE,Gallery,Atlanta,30307,{8ED7A0F9-3548-4809-957C-B2460D3C2D18},
-84.363404218914596,34.022005689372428,576,Roswell United Methodist Church,814 Mimosa Blvd.,Performance,Roswell,30075,{FD0EAD53-3906-42B2-BC46-993B84A30F2A},
-84.352648696149487,33.776683164309532,577,10 High Club,816 N. Highland Ave. NE,Performance,Atlanta,30306,{C7B7D2E8-AB1D-4130-9294-8E7287BBE892},
-84.352656556015759,33.776958223204062,578,Limerick Junction Irish Pub,822 N. Highland Ave. NE,Performance,Atlanta,30306,{9EB31725-4823-49F2-ACB3-0A88153DF468},
-84.352668600792455,33.77723071057715,579,Blind Willie's,828 North Highland Ave.,Performance,Atlanta,30306,{10845D03-00A1-4AE3-944A-C992DB42E39D},
-84.415296626283634,33.746456276823587,580,Morehouse College,830 Westview Dr. SW,Performance,Atlanta,30314,{0F7FDAEB-28B8-4D39-BF3C-6F75D102A02E},
-84.415296626283634,33.746456276823587,581,MLK Jr. International Chapel,"830 Westview Drive, SW",Performance,Atlanta,30314,{CBE6DD64-4371-469F-9F5E-7D71092E93A9},
-84.38299554098252,33.777383234673771,582,"Armory, The",836 Juniper St. NE,Other,Atlanta,30308,{83740621-33AC-4809-84FC-0B77312C678B},
-84.38955189099299,33.757122724234009,583,Balzer Theater at Herren's,84 Luckie St. NW,Performance,Atlanta,30303,{A164D62C-D5D7-489C-A7BA-24F932602056},
-84.415310363238234,33.738109021553797,584,Afrikan Djeli Cultural Center,840 Ralph David Abernathy Blvd. SW,Other,Atlanta,30310,{52E37EF1-E4E2-4A5D-874F-54BD2122E623},
-84.748098099917925,33.750176613436409,585,O'Neal Plaza,8434 Price Avenue,Performance,Douglasville,30134,{B58B6861-CCE5-4DBA-85F1-609B944856C5},
-84.519401540797944,34.101976335264425,586,Elm Street Cultural Arts Village,8534 Main St.,Gallery / Performance,Woodstock,30188,{9CB1189B-396C-47D1-B161-9CCF37D95759},
-84.519401540797944,34.101976335264425,587,City Center Auditorium,8534 Main Street,Performance,Woodstock,30188,{9F5FE6F7-0042-4388-A731-448000E1688B},
-84.384691416082404,33.923203802033768,588,Sandy Springs United Methodist Church,86 Mt. Vernon Hwy.,Performance,Sandy Springs,30358,{66459D20-7247-4CCD-A1B7-4E84B80A8505},
-84.277255869898738,33.761337784847278,589,"Friends School of Atlanta, The",862 Columbia Dr.,Other,Decatur,30030,{7CC4A391-2F90-4BEA-B462-59F5AB8D7805},
-84.744086268429896,33.74550586516002,590,Cultural Arts Center of Douglasville,8652 Campbellton St.,Gallery / Performance,Douglasville,30318,{F69B0077-7256-4AC4-9F30-1032EEB5A45B},
-84.41663648791706,33.782232073968565,591,Actor's Express,887 W. Marietta St,Performance,Atlanta,30318,{B72701BD-1A56-4329-B4A1-962833AEDC70},
-84.4167832608221,33.796268301811622,592,CherryLion Sculpture Studios,889 Morris St. NW,Gallery,Atlanta,30318,{ADFC9627-62B5-42E4-83D2-031E9D420C49},
-84.416442432975018,33.776039432133835,593,Blue Mark Gallery,892 Jefferson St.,Gallery,Atlanta,30318,{484C7158-B726-4A78-AFB5-E20585B40B69},
-84.38703431349856,33.717999015722263,594,Youth Ensemble of Atlanta Theatre,9 Gammon St. SE,Performance,Atlanta,30315,{09CD585B-6E04-4571-9F65-3C3CF3AB9A6B},
-84.578795187561184,33.977922470586229,595,Kennesaw Mountain National Battlefield,900 Kennesaw Mountain Dr.,Museum,Kennesaw,30152,{38EB84AA-9C5A-4AAA-B5B9-D560EBE76574},
-84.737492317935789,33.525162523743944,596,Serenbe Playhouse - Courtyard Mainstage,9065 Selborne Lane,Performance,Palmetto,30268,{675B7215-C290-4402-ACBC-397F17D3331F},
-84.737492317935789,33.525162523743944,597,Serenbe Playhouse - Treehouse in the Woods Stage,9065 Selborne Lane,Performance,Palmetto,30268,{4A7BE629-F2E0-4B2E-BBB4-827C3DF32099},
-84.737161889025231,33.525286259897314,598,"Gallery at Serenbe, The",9077 Selborne Lane,Gallery,Palmetto,30268,{3165A21F-C046-47FA-80B1-10817409FC47},
-84.381270977605681,34.002696544044177,599,Chattahoochee Nature Center,9135 Willeo Rd.,Other,Roswell,30075,{939BCCD2-8808-4CD4-904F-3B7192944EA2},
-84.018138847426556,33.666976060916483,600,Conyers Rockdale Council For The Arts Inc,910 Center Street Northeast,Gallery,Conyers,0,{BBB54339-5237-447C-BB22-06C3FF176805},
-84.540647793253825,33.73016027106776,601,Southwest Fulton Arts Center,915 New Hope Rd. SW,Gallery / Performance,Atlanta,30331,{DFAECC0E-E830-4AC4-906F-E700C4602298},
-84.417498011597559,33.779782560419569,602,"Foundry at Puritan Mill, The",916 Joseph E. Lowery Blvd.,Gallery / Performance,Atlanta,30318,{647BAE6F-7A78-4070-8A26-DB914FC0CBA8},
-84.303029217825667,33.785772228433281,603,Woodlands Garden,920 Scott Blvd.,Other,Decatur,30030,{84EDCCF0-80C8-4FB9-B140-6E8B56F8E68B},
-84.170627132005393,33.806907233419999,604,Stone Mountain Village,922 Main St.,Other,Stone Mountain,30083,{B6AEAB72-2F06-451E-B82B-78829EE5F3F8},
-84.368492123021483,33.779128738815615,605,Landmark Midtown Art Cinema,931 Monroe Circle NE,Film,Atlanta,30306,{713EA9AD-0963-4DD5-BD82-94CF300FCED4},
-84.361698490144462,34.023849535552571,606,Ann Jackson Gallery,932 Canton St.,Gallery,Roswell,30075,{8B77103D-FC42-4136-BFDA-8B169C313EEE},
-84.170320895217571,33.80707682338798,607,South Town Gallery,933 Main Street,Gallery,Stone Mountain,30083,{5965B7C3-FAA7-4AD3-B058-689DD081A432},
-84.360604037770784,34.024053417724012,608,Archibald Smith Plantation Home,935 Alpharetta St.,Museum,Roswell,30075,{D26627E1-389D-41DE-AA16-C363A03C25D1},
-84.490282973741941,34.237449127968766,609,Historic Downtown Canton,94 North St.,Performance,Canton,30114,{CA6DBCA9-2E2E-48CB-911B-3AA5178D6E2E},
-84.490282973741941,34.237449127968766,610,Cherokee Arts Center,94 North St.,Gallery / Performance,Canton,30114,{8343265D-7AED-4434-A6EE-5055BCB8F260},
-84.419107557038785,33.738096741869576,611,West End Performing Arts Center,945 Ralph David Abernathy Blvd.,Performance,Atlanta,30310,{6C20D7F6-1EAF-4FA6-B14E-5EF9378FB496},
-84.357447853099544,34.023634624629459,612,Roswell Cultural Arts Center,950 Forest St.,Gallery / Performance,Roswell,30075,{A758DF87-02EC-4EA8-9610-DD6D8F9309E5},
-84.357447853099544,34.023634624629459,613,Georgia Ensemble Theatre,950 Forrest St.,Performance,Roswell,30075,{9C88DEAE-F5C7-48E2-A6E9-096692C2CF76},
-84.170410806239516,33.80767372372668,614,Center Town Gallery,951 Main Street,Gallery,Stone Mountain,30083,{DBC365B2-298B-41D4-B3E5-307E30E31739},
-84.239613033732553,33.805649746247582,615,Clarkston Library,951 N. Indian Creek Dr.,Gallery,Clarkston,30021,{D1380D36-F05E-40CD-A7AE-1FFC714038F9},
-84.170861910901877,33.806414563209238,616,Stone Mountain-Sue Kellogg Library,952 Leon St.,Gallery,Stone Mountain,30038,{DD6AAC7A-9EA9-4AA5-813D-4148A58B016D},
-84.413551469646819,33.972164354675257,617,Johnson Ferry Baptist Church,955 Johnson Ferry Rd.,Performance,Marietta,30068,{F4A0D7A8-5696-4AA1-808A-825FF8F9E894},
-84.407131663658987,33.728541034678116,618,"Salvation Army Ray and Joan Kroc Corps Community Center, The",967 Dewey St.,Performance,Atlanta,30310,{B81FF9C9-2715-4D00-973D-E91823C65253},
-84.407131663658987,33.728541034678116,619,Kroc Center Atlanta,967 Dewey Street SW,Performance,Atlanta,30310,{61935285-D6E4-4530-B93E-F823D0182A4D},
-84.355471855016461,33.746691067457668,620,Cornbred Gallery,968-B Memorial Dr. SE,Gallery,Atlanta,30316,{3EC833D1-1C01-4F97-ACDE-0BF86A92F7FA},
-84.170500086277727,33.80852884652387,621,North Town Gallery & East Town Gallery,977 Main Street,Gallery,Stone Mountain,30083,{31B82E68-44B8-487A-B684-9FBC73878073},
-84.344139991114773,33.781240697094923,622,Callanwolde Fine Arts Center,980 Briarcliff Rd. NE,Gallery / Performance,Atlanta,30306,{BD20E10C-EAAE-471E-88FC-D41D1A78C0D9},
-84.361659237197827,34.025446495049735,623,Lola Art Gallery,980B Canton St.,Gallery,Roswell,30075,{F02BE30D-FE6D-4C2E-9F06-966C11EC6CC5},
-84.355158061304849,33.746686240675785,624,WonderRoot Community Arts Center,982 Memorial Dr.,Gallery / Performance,Atlanta,30316,{CDBEA2A7-E278-407F-807B-067BE3E8D513},
-84.384181816698117,33.781543323196736,625,Margaret Mitchell House and Museum,990 Peachtree St.,Museum,Atlanta,30309,{A32C4DCD-B2EE-454E-91F2-FC287B9492D2},
-84.380293078757376,33.781711802373046,626,Outwrite Bookstore & Coffeehouse,991 Piedmont Ave. NE,Readings,Atlanta,30309,{EFCD41D3-36AB-42CE-9584-4205EC5E5F04},
-84.170932505470176,33.809127605241954,627,Collectible & Antique Chair Gallery,994 Main St.,Gallery,Stone Mountain,30038,{CB9F251E-3AA3-45FE-9FCD-587AD8348316},
-84.413372629945329,33.781864551240794,628,Fabrefaction Theatre,999 Brady Ave.,Performance,Atlanta,30318,{9EBDFB24-7505-4C63-8B5A-A7EC1EC5700C},
-84.384264201788639,33.755566436369833,629,Sweet Auburn Historic District,Auburn Ave. NE & Courtland St. NE,Performance,Atlanta,30303,{65F02D75-ECAE-46C6-B8EA-1BDD12852BCA},
-84.388464203654266,33.756306437104293,630,Woodruff Park,Auburn Ave. NE & Peachtree St. NE,Performance,Atlanta,30303,{85E97106-10B0-4078-BB40-384F8283FA9C},
-84.327481000403893,33.795101053083343,631,Emory Visual Arts Gallery,700 Peavine Creek Dr.,Gallery,Atlanta,30322,{3E44A6B9-FD6F-4EC7-AEC8-9D727E872EDF},
-84.356424194415951,33.758286438181585,632,Inman Park,Euclid Ave. NE & Elizabeth St. NE,Performance,Atlanta,30307,{1894CA63-CE0A-4A11-BFD1-2A199B2DFC67},
-84.390214204412374,33.756936436763858,633,Fairlie-Poplar Historic District,Fairlie St. & Polar St.,Gallery,Atlanta,30303,{18166135-0D84-427A-AA7C-F79ED55F98CE},
-84.359384196144219,33.771099439798888,634,Freedom Park,Freedom Pkwy. NE & Moreland Ave. NE,Performance / Public art,Atlanta,30306,{7BE03E50-C89F-4286-B124-1BDD3F59493D},
-84.235667001559491,33.791116915649361,635,Georgia Perimeter College - Cherry Gallery,555 North Indian Creek Dr.,Gallery,Clarkston,30021,{15637DEE-D5F5-474B-8C25-2490368F5BA7},
-84.550649544219951,33.952924040559161,636,Marietta Square,4 Depot St.,Performance,Marietta,30060,{6EC0F681-2F9A-4096-B90E-7EFB135046C8},
-84.339420189286145,33.764862439726734,637,Candler Park,McClendon Ave. & Candler Park Dr.,Performance,Atlanta,30307,{5C3394D1-F4DC-4E71-8F19-BEFD7A67C742},
-84.34921419300548,33.764956440125779,638,Little Five Points,Moreland Ave. NE & Euclid Ave. NE,Other,Atlanta,30307,{DAEC91F9-D67C-42C8-BB54-355CFADF7930},
-84.333304522229483,33.596360884260221,639,Clayton State Theatre,2000 Clayton State BLVD.,Performance,Morrow,30260,{8D1F4CF4-A81B-4527-8538-484184B0FA68},
-84.420334801015457,33.738141758496127,640,Howell Park,Peoples St. & Ralph David Abernathy Blvd.,Performance,Atlanta,30303,{A2B91C36-90E1-44EE-A488-5BA377467BDB},
-84.403614207161667,33.745746433865726,641,Castleberry Hill Neighborhood,Peters St. SW & Walker St. SW,Performance,Atlanta,30313,{91EA084F-B0AF-4B11-B204-30A8BE8407FC},
-84.583046580682549,33.398760259786343,642,Peachtree City Library Inc,201 Willowbend Road,Gallery,Peachtree Cty,30269,{26AA70C1-C281-45D0-8794-8EAB13181EF5},
-84.175703709423246,34.043113785911075,643,Johns Creek Community Arts Center,6290 Abbotts Bridge Road,Performance,Atlanta,30097,{FBDE0BE0-E33D-4D17-A473-448C8BF9F1EA},
-84.294894177398632,33.775586444117771,644,Decatur Square,W. Ponce de Leon Ave. & Church St.,Performance,Decatur,30030,{08E71FA0-D0F9-48A2-8127-82C016007A94},
