X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
-84.189863,33.711195,20068,132050,132050,SNAPFINGER WOODS DR @ SHELLBARK RD,,,,,,,
-84.187961,33.711229,20069,132052,132052,SNAPFINGER WOODS DR@TREECREST PKY,,,,,,,
-84.184636,33.711198,20070,132054,132054,SNAPFINGER WOODS DR@LITHONIA WAY,,,,,,,
-84.179268,33.710484,20071,132056,132056,SNAPFINGER WOODS DR@MILLER RD,,,,,,,
-84.175708,33.709325,20072,132058,132058,SNAPFINGER WOODS DR @ EASTERLY PL,,,,,,,
-84.181225,33.7067,20073,132062,132062,MILLER RD@PANOLA INDUSTRIAL BLVD,,,,,,,
-84.180868,33.706575,20074,132064,132064,MILLER RD@PANOLA INDUSTRIAL BLVD,,,,,,,
-84.180314,33.71019,20075,132080,132080,MILLER RD@SNAPFINGER WOODS DR,,,,,,,
-84.180333,33.708936,20076,132082,132082,MILLER RD@SNAPFINGER WOODS DR,,,,,,,
-84.182206,33.711451,20077,132106,132106,SNAPFINGER WOODS DR@MILLER RD,,,,,,,
-84.180962,33.711075,20078,132114,132114,SNAPFINGER WOODS DR@MILLER RD,,,,,,,
-84.187649,33.711448,20079,132116,132116,SNAPFINGER WOODS DR@TREECREST PKY,,,,,,,
-84.173753,33.709314,20080,132118,132118,SNAPFINGER WOODS DR@PARK CENTRAL B,,,,,,,
-84.176034,33.709397,20081,132120,132120,SNAPFINGER WOODS DR@LANTRAC CT,,,,,,,
-84.182192,33.705001,20082,132122,132122,MILLER RD@PANOLA INDUSTRIAL BLVD,,,,,,,
-84.184011,33.7023,20083,132124,132124,MILLER RD@CHATOOGA DR,,,,,,,
-84.183818,33.701064,20084,132126,132126,MINOLA DR@MILLER RD,,,,,,,
-84.18125,33.70107,20085,132128,132128,MINOLA DR@5075,,,,,,,
-84.17863,33.70107,20086,132130,132130,MINOLA DR@5195,,,,,,,
-84.176202,33.701028,20087,132132,132132,MINOLA DR@5215,,,,,,,
-84.172052,33.700959,20088,132134,132134,MINOLA DR @ PANOLA RD,,,,,,,
-84.16653,33.69913,20089,132142,132142,W FAIRINGTON PKWY@BUCKINGHAM WAY,,,,,,,
-84.170387,33.709064,20090,133002,133002,SNAPFINGER WOODS DR@PANOLA RD,,,,,,,
-84.168686,33.708759,20091,133004,133004,SNAPFINGER WOODS DR@PANOLA RD,,,,,,,
-84.169258,33.707134,20092,133006,133006,PANOLA RD @ PANOLA INDUSTRIAL BLVD,,,,,,,
-84.169937,33.705357,20093,133008,133008,PANOLA RD@SNAPFINGER PARK DR,,,,,,,
-84.171211,33.700771,20094,133012,133012,FAIRINGTON RD@PANOLA RD,,,,,,,
-84.150049,33.702504,20095,133014,133014,FAIRINGTON RD @ TIBURON DR,,,,,,,
-84.147674,33.701894,20096,133015,133015,FAIRINGTON RD @ CHUPP WAY,,,,,,,
-84.145561,33.703789,20097,133016,133016,HILLANDALE DR @ FAIRINGTON RD,,,,,,,
-84.170042,33.701315,20098,133018,133018,FAIRINGTON RD @ WALMART DR,,,,,,,
-84.140274,33.705959,20099,133020,133020,HILLANDALE DR @ 6136,,,,,,,
-84.142231,33.705687,20100,133022,133022,HILLANDALE DR@SOMERSET PKWY,,,,,,,
-84.148796,33.70224,20101,133028,133028,FAIRINGTON RD @ TIBURON DR,,,,,,,
-84.148201,33.702183,20102,133029,133029,FAIRINGTON RD@CHUPP WAY,,,,,,,
-84.150209,33.71842,20103,133032,133032,COVINGTON HWY @ HILLVALE RD (W),,,,,,,
-84.16988,33.704709,20104,133038,133038,PANOLA RD @ HILLANDALE PARK CT,,,,,,,
-84.169359,33.706031,20105,133040,133040,PANOLA RD@HILLANDALE DR,,,,,,,
-84.168457,33.709248,20106,133042,133042,SNAPFINGER WOODS DR@PANOLA RD,,,,,,,
-84.17092,33.702059,20107,133044,133044,PANOLA RD @ 2944,,,,,,,
-84.172918,33.724195,20108,133046,133046,COVINGTON HWY@PARK CENTRAL BLVD,,,,,,,
-84.150188,33.718491,20109,133048,133048,COVINGTON HWY @ HILLVALE RD (W),,,,,,,
-84.17106,33.723815,20110,133049,133049,COVINGTON HWY@6038,,,,,,,
-84.167702,33.723202,20111,133050,133050,COVINGTON HWY @ PANOLA RD,,,,,,,
-84.167731,33.72297,20112,133052,133052,COVINGTON HWY @ PANOLA RD,,,,,,,
-84.161843,33.721852,20113,133064,133064,COVINGTON HWY@GLEN BRIAR WAY,,,,,,,
-84.161666,33.721937,20114,133066,133066,COVINGTON HWY@GLEN BRIAR WAY,,,,,,,
-84.166971,33.705017,20115,133074,133074,HILLANDALE DR @ JW WILLIAMS SR LN,,,,,,,
-84.165562,33.713823,20116,133078,133078,PANOLA RD @ 2538,,,,,,,
-84.154868,33.719743,20117,133081,133081,COVINGTON HWY@COVE LAKE RD,,,,,,,
-84.146101,33.717492,20118,133083,133083,COVINGTON HWY@DEKALB MEDICAL PKY,,,,,,,
-84.14165,33.717046,20119,133085,133085,COVINGTON HWY@WOODCREST WALK,,,,,,,
-84.135175,33.71648,20120,133087,133087,COVINGTON HWY @ HILLVALE RD (E),,,,,,,
-84.127601,33.716112,20121,133091,133091,COVINGTON HWY@LITHONIA WEST DR,,,,,,,
-84.129507,33.716584,20122,133095,133095,COVINGTON HWY@PHILLIPS RD,,,,,,,
-84.135533,33.71657,20123,133097,133097,COVINGTON HWY@WELLINGTON CIR,,,,,,,
-84.141911,33.717136,20124,133099,133099,COVINGTON HWY@WOODCREST WALK,,,,,,,
-84.165305,33.722667,20125,133111,133111,COVINGTON HWY@PANOLA RD,,,,,,,
-84.139471,33.717063,20126,133115,133115,COVINGTON HWY@6835,,,,,,,
-84.13295,33.71665,20127,133124,133124,COVINGTON HWY@CRAGSTONE CT,,,,,,,
-84.133565,33.716305,20128,133126,133126,COVINGTON HWY@CRAGSTONE CT,,,,,,,
-84.165077,33.70281,20129,133128,133128,FAIRINGTON RD @ FAIRINGTON PKY,,,,,,,
-84.169476,33.701923,20130,133130,133130,FAIRINGTON RD @ WALMART DR,,,,,,,
-84.171171,33.72357,20131,133132,133132,COVINGTON HWY@6025,,,,,,,
-84.148599,33.705071,20132,133136,133136,DEKALB MEDICAL - HILLANDALE,,,,,,,
-84.123979,33.714051,20133,133138,133138,COVINGTON HWY@LITHONIA INDUSTRIAL,,,,,,,
-84.124836,33.714503,20134,133140,133140,COVINGTON HWY @ LITHONIA INDUSTRIAL BLVD,,,,,,,
-84.126527,33.715938,20135,133142,133142,COVINGTON HWY@WELLINGTON CHASE CT,,,,,,,
-84.157702,33.720776,20136,133144,133144,COVINGTON HWY @ STRATHMOOR MANOR DR,,,,,,,
-84.129525,33.716181,20137,133146,133146,COVINGTON HWY@PHILLIPS RD,,,,,,,
-84.115039,33.70698,20138,133148,133148,COVINGTON HWY @ CHUPP RD,,,,,,,
-84.157518,33.720579,20139,133150,133150,COVINGTON HWY@STRATHMOOR MANOR DR,,,,,,,
-84.123544,33.713005,20140,133152,133152,COVINGTON HWY@7295,,,,,,,
-84.160213,33.702672,20141,133154,133154,FAIRINGTON RD @ WALDEN BROOK DR,,,,,,,
-84.12293,33.713116,20142,133158,133158,COVINGTON HWY@7290,,,,,,,
-84.150601,33.703686,20143,133162,133162,HILLANDALE DR @ 5850,,,,,,,
-84.15965,33.70367,20144,133164,133164,HILLANDALE DR@CONCEPTS 21 DR,,,,,,,
-84.168879,33.70698,20145,133166,133166,HILLANDALE DR @ PANOLA RD,,,,,,,
-84.1451,33.717559,20146,134001,134001,COVINGTON HWY @ DEKALB MEDICAL PKY,,,,,,,
-84.318105,33.852543,27147,906134,906134,BUFORD HWY NE@3700,,,,,,,
-84.313848,33.856338,27148,906136,906136,BUFORD HWY NE@CLAIRMONT TER,,,,,,,
-84.31379,33.85588,27149,906137,906137,BUFORD HWY NE@CLAIRMONT TER,,,,,,,
-84.312285,33.857589,27150,906138,906138,BUFORD HWY NE@CLAIRMONT RD,,,,,,,
-84.311823,33.858235,27151,906139,906139,BUFORD HWY NE@CLAIRMONT RD NE,,,,,,,
-84.315993,33.854414,27152,906140,906140,BUFORD HWY NE@DREW VALLEY RD,,,,,,,
-84.316017,33.853943,27153,906141,906141,BUFORD HWY NE @ DREW VALLEY RD,,,,,,,
-84.314774,33.855003,27154,906142,906142,BUFORD HWY NE@3814,,,,,,,
-84.315057,33.855255,27155,906143,906143,BUFORD HWY NE@3814,,,,,,,
-84.290279,33.909609,27156,906147,906147,PEACHTREE INDUSTRIAL BLVD @ PEACHTREE RD,,,,,,,
-84.285213,33.932553,27157,906148,906148,TILLY MILL RD @ BRIERS NORTH DR,,,,,,,
-84.280652,33.924345,27158,906149,906149,PEACHTREE INDUSTRIAL BLVD @ TILLY MILL RD,,,,,,,
-84.277437,33.925901,27159,906151,906151,PEACHTREE INDUSTRIAL BLVD @ HOMELAND DR,,,,,,,
-84.295647,33.885636,27160,906155,906155,CHAMBLEE TUCKER RD @ W HOSPITAL AVE,,,,,,,
-84.220566,33.884026,27161,906160,906160,PLEASANTDALE RD @ TUCKER NORCROSS RD,,,,,,,
-84.219854,33.882515,27162,906161,906161,TUCKER NORCROSS RD@BRITT RD,,,,,,,
-84.231129,33.892537,27163,906162,906162,PLEASANTDALE RD @ VALLEY BLUFF WAY,,,,,,,
-84.25313,33.874954,27164,906163,906163,MERCER UNIVERSITY DR @ HENDERSON MILL RD,,,,,,,
-84.256903,33.884322,27165,906164,906164,CHAMBLEE TUCKER RD@BUCKEYE RD,,,,,,,
-84.263611,33.870373,27166,906165,906165,FLOWERS RD S @ UNIVERSITY CIR W,,,,,,,
-84.257427,33.88443,27167,906167,906167,CHAMBLEE TUCKER RD@BUCKEYE RD,,,,,,,
-84.281971,33.883242,27168,906168,906168,CHAMBLEE TUCKER RD @ STRATFORD ARMS,,,,,,,
-84.30757,33.861832,27169,906169,906169,BUFORD HWY NE @ 4075,,,,,,,
-84.309286,33.860499,27170,906171,906171,BUFORD HWY NE @ DERING CIR,,,,,,,
-84.281784,33.924126,27171,906173,906173,TILLY MILL RD @ PEACHTREE INDUSTRIAL BLVD,,,,,,,
-84.2827,33.926346,27172,906174,906174,TILLY MILL RD@STONINGTON RD,,,,,,,
-84.283165,33.927448,27173,906175,906175,TILLY MILL RD@BINGHAMTON DR,,,,,,,
-84.283711,33.929018,27174,906176,906176,TILLY MILL RD@LAURELWOOD RD,,,,,,,
-84.275018,33.926911,27175,906177,906177,PEACHTREE INDUSTRIAL BLVD@6706,,,,,,,
-84.267836,33.929995,27176,906178,906178,PEACHTREE INDUSTRIAL BLVD @ PEACHTREE PLACE PKWY,,,,,,,
-84.290682,33.909672,27177,906179,906179,PEACHTREE IND BLVD @ N SHALLOWFORD RD,,,,,,,
-84.29454,33.905709,27178,906180,906180,PEACHTREE IND BLVD @ JOHN GLENN DR,,,,,,,
-84.301478,33.891821,27179,906181,906181,PEACHTREE RD@CHAMBLEE DUNWOODY WAY,,,,,,,
-84.252687,33.875217,27180,906185,906185,HENDERSON MILL RD @ MERCER UNIVERSITY DR,,,,,,,
-84.261132,33.882908,27181,906186,906186,CHAMBLEE TUCKER RD @ N EMBRY CIR,,,,,,,
-84.259645,33.883383,27182,906187,906187,CHAMBLEE TUCKER RD@EMBRY CIR,,,,,,,
-84.268548,33.878314,27183,906188,906188,CHAMBLEE TUCKER RD@MERCER UNIVERSI,,,,,,,
-84.268809,33.878604,27184,906189,906189,CHAMBLEE TUCKER RD@MERCER UNIVERSI,,,,,,,
-84.267008,33.879523,27185,906190,906190,CHAMBLEE TUCKER RD@STANTONDALE DR,,,,,,,
-84.250879,33.86585,27186,906191,906191,HENDERSON MILL RD@BOLERO DR,,,,,,,
-84.310157,33.859496,27187,906192,906192,BUFORD HWY NE@DERING CIR,,,,,,,
-84.314601,33.843235,27188,906195,906195,CLAIRMONT RD NE@CANNON FARM HILL RD,,,,,,,
-84.315341,33.845625,27189,906196,906196,CLAIRMONT RD NE @ CLAIRMONT WAY,,,,,,,
-84.312631,33.855806,27190,906197,906197,CLAIRMONT RD@CLAIRMONT TER,,,,,,,
-84.311981,33.858398,27191,906198,906198,CLAIRMONT RD@BUFORD HWY,,,,,,,
-84.275968,33.905443,27192,906199,906199,NEW PEACHTREE RD @ 6145,,,,,,,
-84.273135,33.907625,27193,906200,906200,NEW PEACHTREE RD @ LONGMIRE WAY,,,,,,,
-84.315395,33.846403,27194,906201,906201,CLAIRMONT RD @ CLAIRMONT WAY,,,,,,,
-84.315536,33.850207,27195,906202,906202,CLAIRMONT RD@WILMONT DR,,,,,,,
-84.314934,33.852222,27196,906203,906203,CLAIRMONT RD@CLAIRMONT NORTH  NE,,,,,,,
-84.313108,33.854744,27197,906204,906204,CLAIRMONT RD @ TANGLEWOOD CIR,,,,,,,
-84.269135,33.910478,27198,906205,906205,NEW PEACHTREE RD @ 6350,,,,,,,
-84.267686,33.910943,27199,906206,906206,NEW PEACHTREE RD @ MCELROY RD,,,,,,,
-84.267569,33.911097,27200,906207,906207,NEW PEACHTREE RD @ MCELROY RD,,,,,,,
-84.265572,33.911854,27201,906208,906208,NEW PEACHTREE RD @ OAKCLIFF RD,,,,,,,
-84.253336,33.902764,27202,906209,906209,OAKCLIFF RD@OAKCLIFF INDUSTRIAL ST,,,,,,,
-84.250789,33.90099,27203,906210,906210,OAKCLIFF RD @ NORTHCREST RD,,,,,,,
-84.247966,33.903369,27204,906211,906211,OAKCLIFF RD@OAKCLIFF INDUSTRIAL CT,,,,,,,
-84.246418,33.904764,27205,906212,906212,OAKCLIFF RD @ PLEASANTDALE RD,,,,,,,
-84.325757,33.891993,27206,906214,906214,JOHNSON FERRY RD NE @ ASHFORD DUNWOODY RD NE,,,,,,,
-84.31012,33.885119,27207,906215,906215,CLAIRMONT RD @ NEW PEACHTREE RD,,,,,,,
-84.245931,33.884094,27208,906223,906223,CHAMBLEE TUCKER RD @ HENDERSON MILL,,,,,,,
-84.207146,33.856888,27209,906225,906225,LAWRENCEVILLE HWY @ OLD NORCROSS RD,,,,,,,
-84.207416,33.857379,27210,906226,906226,LAWRENCEVILLE HWY @ OLD NORCROSS RD,,,,,,,
-84.203354,33.858994,27211,906227,906227,LAWRENCEVILLE HWY @ COFER CIR,,,,,,,
-84.345308,33.857527,27212,906231,906231,PEACHTREE RD NE@BROOKHAVEN DR NE,,,,,,,
-84.262719,33.911012,27213,906232,906232,OAKCLIFF RD@3061,,,,,,,
-84.254662,33.906649,27214,906234,906234,OAKCLIFF RD@PIN OAK CIR,,,,,,,
-84.254533,33.904984,27215,906235,906235,OAKCLIFF RD @ 3417,,,,,,,
-84.244862,33.902848,27216,906236,906236,PLEASANTDALE RD@4126,,,,,,,
-84.265991,33.911662,27217,906237,906237,NEW PEACHTREE RD @ OAKCLIFF RD,,,,,,,
-84.296832,33.891847,27218,906242,906242,CHAMBLEE DUNWOODY RD @ BLACKBURN WAY,,,,,,,
-84.250684,33.885517,27219,906243,906243,CHAMBLEE TUCKER RD@STONECREST CT,,,,,,,
-84.253142,33.875555,27220,906244,906244,HENDERSON MILL RD@MERCER UNIVERSIT,,,,,,,
-84.255204,33.885394,27221,906245,906245,CHAMBLEE TUCKER RD@3365,,,,,,,
-84.232686,33.892914,27222,906246,906246,PLEASANTDALE RD@3637,,,,,,,
-84.232717,33.892771,27223,906247,906247,PLEASANTDALE RD@3637,,,,,,,
-84.217959,33.874192,27224,906248,906248,CHAMBLEE TUCKER RD@FONTANA CT,,,,,,,
-84.217813,33.874098,27225,906249,906249,CHAMBLEE TUCKER RD@FONTANA CT,,,,,,,
-84.204752,33.858294,27226,906250,906250,LAWRENCEVILLE HWY @ 4375,,,,,,,
-84.343414,33.857509,27227,906254,906254,PEACHTREE RD NE @ COLONIAL DR NE,,,,,,,
-84.341852,33.858074,27228,906255,906255,PEACHTREE RD @ N DRUID HILLS RD,,,,,,,
-84.340388,33.859174,27229,906256,906256,PEACHTREE RD NE @ N DRUID HILLS RD,,,,,,,
-84.33705,33.86506,27230,906257,906257,PEACHTREE RD NE @ OSBORNE RD NE,,,,,,,
-84.259682,33.910366,27231,906259,906259,OAKCLIFF RD@WINDSOR OAK DR,,,,,,,
-84.254553,33.906577,27232,906260,906260,OAKCLIFF RD@PIN OAK CIR,,,,,,,
-84.334007,33.86945,27233,906262,906262,PEACHTREE RD NE @ TOWN BLVD,,,,,,,
-84.334892,33.868447,27234,906263,906263,PEACHTREE RD@CROSS KEYS DR,,,,,,,
-84.343975,33.857619,27235,906264,906264,PEACHTREE RD @ BROOKHAVEN DR,,,,,,,
-84.254043,33.903964,27236,906266,906266,OAKCLIFF RD@3420,,,,,,,
-84.252762,33.902237,27237,906267,906267,OAKCLIFF RD@OAKCLIFF INDUSTRIAL ST,,,,,,,
-84.251091,33.901089,27238,906268,906268,OAKCLIFF RD@NORTHCREST RD,,,,,,,
-84.247966,33.903477,27239,906269,906269,OAKCLIFF RD@OAKCLIFF INDUSTRIAL CT,,,,,,,
-84.245798,33.904191,27240,906270,906270,PLEASANTDALE RD@OAKCLIFF RD,,,,,,,
-84.272718,33.92793,27241,906271,906271,PEACHTREE INDUSTRIAL BLVD@6670,,,,,,,
-84.27044,33.928896,27242,906272,906272,PEACHTREE INDUSTRIAL BLVD@6750,,,,,,,
-84.24681,33.904532,27243,906274,906274,OAKCLIFF RD @ PLEASANTDALE,,,,,,,
-84.269756,33.910344,27244,906275,906275,NEW PEACHTREE RD @ 6350,,,,,,,
-84.273069,33.907768,27245,906276,906276,NEW PEACHTREE RD @ LONGMIRE WAY,,,,,,,
-84.275936,33.905622,27246,906277,906277,NEW PEACHTREE RD @ 6190,,,,,,,
-84.34507,33.991476,27247,906282,906282,DUNWOODY PL @ 8800,,,,,,,
-84.346627,33.992817,27248,906283,906283,DUNWOODY PL @ CEDAR RUN,,,,,,,
-84.347099,33.993077,27249,906284,906284,DUNWOODY PL @ HOPE RD,,,,,,,
-84.357112,33.973406,27250,906286,906286,ROSWELL RD @ HAMPTON DE,,,,,,,
-84.355011,33.974342,27251,906287,906287,ROSWELL RD@BRANTLEY RD,,,,,,,
-84.353657,33.974982,27252,906288,906288,ROSWELL RD@PITTS RD,,,,,,,
-84.378654,33.909522,27253,906290,906290,ROSWELL RD NE @ LAKE PLACID DR NE,,,,,,,
-84.379242,33.914017,27254,906292,906292,ROSWELL RD NE @ ALLEN RD NE,,,,,,,
-84.379235,33.915285,27255,906293,906293,ROSWELL RD NE @ CARPENTER DR NE,,,,,,,
-84.379102,33.922714,27256,906294,906294,ROSWELL RD NE @ HILDERBRAND DR NE,,,,,,,
-84.341525,33.986143,27257,906297,906297,DUNWOODY PL @ HIGHTOWER TRL,,,,,,,
-84.345026,33.991574,27258,906298,906298,DUNWOODY PL @ 8700,,,,,,,
-84.302486,33.960004,27259,906299,906299,JETT FERRY RD@DUNWOODY CLUB DR,,,,,,,
-84.365227,33.959381,27260,906300,906300,ROSWELL RD NE@TROWBRIDGE RD,,,,,,,
-84.364922,33.963367,27261,906301,906301,ROSWELL RD@7546,,,,,,,
-84.362786,33.966234,27262,906302,906302,ROSWELL RD @ 7741,,,,,,,
-84.379111,33.925191,27263,906303,906303,ROSWELL RD @ JOHNSON FERRY RD,,,,,,,
-84.379456,33.929142,27264,906304,906304,ROSWELL RD NE @ CROMWELL RD NE,,,,,,,
-84.378456,33.902489,27265,906305,906305,ROSWELL RD NE @ GLENRIDGE DR NE,,,,,,,
-84.378673,33.907636,27266,906306,906306,ROSWELL RD NE @ 5555,,,,,,,
-84.379041,33.917522,27267,906307,906307,ROSWELL RD NE @ 5925,,,,,,,
-84.378862,33.918831,27268,906308,906308,ROSWELL RD NE@HAMMOND DR NE,,,,,,,
-84.378944,33.92001,27269,906309,906309,ROSWELL RD NE @ SANDY SPRINGS PL NE,,,,,,,
-84.414774,33.81354,27270,906311,906311,HOWELL MILL RD@KIPLING DR,,,,,,,
-84.350498,33.985492,27271,906321,906321,ROSWELL RD@NORTHRIDGE PKY,,,,,,,
-84.359618,33.970417,27272,906322,906322,ROSWELL RD@7840,,,,,,,
-84.358749,33.971504,27273,906323,906323,ROSWELL RD@7878,,,,,,,
-84.357605,33.973217,27274,906324,906324,ROSWELL RD@GROGANS FERRY RD,,,,,,,
-84.355637,33.974358,27275,906325,906325,ROSWELL RD@BRANTLEY RD,,,,,,,
-84.379011,33.923721,27276,906326,906326,ROSWELL RD NE@MT VERNON HWY NE,,,,,,,
-84.37278,33.781361,27277,906327,906327,CHARLES ALLEN DR @ 10TH ST,,,,,,,
-84.184845,33.81903,27278,906329,906329,E PONCE DE LEON AVE @ ROCK MOUNTAIN BLVD,,,,,,,
-84.379009,33.925374,27279,906330,906330,ROSWELL RD NE@JOHNSON FERRY RD NE,,,,,,,
-84.37906,33.92717,27280,906331,906331,ROSWELL RD NE@SANDY SPRINGS CIR NE,,,,,,,
-84.37919,33.929308,27281,906332,906332,ROSWELL RD NE @ VERNON WOODS DR NE,,,,,,,
-84.370666,33.923119,27282,906333,906333,JOHNSON FERRY RD@KAYRON DR,,,,,,,
-84.379042,33.920108,27283,906334,906334,ROSWELL RD NE @ SANDY SPRINGS PL NE,,,,,,,
-84.378537,33.905167,27284,906335,906335,ROSWELL RD NE @ 5491,,,,,,,
-84.519256,33.749987,27285,906344,906344,TARRAGON WAY@ESTER DR,,,,,,,
-84.351328,33.988584,27286,906352,906352,ROSWELL RD@HIGHTOWER TRL,,,,,,,
-84.365335,33.959077,27287,906353,906353,ROSWELL RD @ TROWBRIDGE RD,,,,,,,
-84.363388,33.965988,27288,906354,906354,ROSWELL RD@7730,,,,,,,
-84.361366,33.968826,27289,906355,906355,ROSWELL RD@MORGAN FALLS RD,,,,,,,
-84.353232,33.975224,27290,906356,906356,ROSWELL RD@ISON RD,,,,,,,
-84.351561,33.977017,27291,906357,906357,ROSWELL RD @ NORTHRIDGE CROSSING DR,,,,,,,
-84.350815,33.978828,27292,906358,906358,ROSWELL RD@8215,,,,,,,
-84.350197,33.981735,27293,906359,906359,ROSWELL RD@NORTHRIDGE RD,,,,,,,
-84.379717,33.934417,27294,906360,906360,ROSWELL RD NE @ 6509,,,,,,,
-84.379236,33.916242,27295,906361,906361,ROSWELL RD NE @ CLIFTWOOD DR NE,,,,,,,
-84.377367,33.924369,27296,906362,906362,MT VERNON HWY@BOYLSTON DR,,,,,,,
-84.370644,33.923038,27297,906363,906363,JOHNSON FERRY RD@KAYRON DR,,,,,,,
-84.26085,33.785291,27298,906368,906368,CEDAR ST @ 3RD AVE,,,,,,,
-84.387414,33.789669,27299,906369,906369,ARTS CENTER STATION,,,,,,,
-84.387272,33.788828,27300,906370,906370,ARTS CENTER STATION,,,,,,,
-84.326084,33.892253,27301,906371,906371,JOHNSON FERRY RD @ DONALDSON DR,,,,,,,
-84.201054,33.786326,27302,906373,906373,ROCKBRIDGE RD @ THOMAS JEFFERSON DR,,,,,,,
-84.641882,33.536102,27303,906386,906386,ROOSEVELT HWY @ WILKERSON MILL RD,,,,,,,
-84.663621,33.526647,27304,906387,906387,MAIN ST@GRIFFITH DR,,,,,,,
-84.665416,33.523399,27305,906388,906388,MAIN ST@SIMS ST,,,,,,,
-84.660799,33.528321,27306,906389,906389,ROOSEVELT HWY @ PHIPPS RD,,,,,,,
-84.66598,33.523095,27307,906390,906390,MAIN ST@ HARRIS AVE,,,,,,,
-84.667713,33.520394,27308,906391,906391,MAIN ST @ JACKSON AVE,,,,,,,
-84.669803,33.517397,27309,906392,906392,MAIN ST @ TOOMBS ST,,,,,,,
-84.64173,33.53603,27310,906393,906393,ROOSEVELT HWY @ TATUM RD,,,,,,,
-84.626017,33.537684,27311,906394,906394,ROOSEVELT HWY@GULLATT RD,,,,,,,
-84.658906,33.528898,27312,906395,906395,ROOSEVELT HWY@WALNUT WAY,,,,,,,
-84.664682,33.524559,27313,906396,906396,MAIN ST@PARK ST,,,,,,,
-84.663474,33.526527,27314,906397,906397,MAIN ST@GRIFFITH DR,,,,,,,
-84.625431,33.538074,27315,906398,906398,ROOSEVELT HWY@GULLATT RD,,,,,,,
-84.197426,33.754574,27316,906402,906402,S HAIRSTON RD @ 1365,,,,,,,
-84.373902,33.696888,27317,906403,906403,HARPER RD @ BROWNS MILL RD,,,,,,,
-84.446198,33.640553,27318,906647,906647,AIRPORT STATION,,,,,,,
-84.358235,33.845388,27319,906827,906827,LENOX STATION,,,,,,,
-84.446197,33.640294,27320,906837,906837,AIRPORT STATION,,,,,,,
-84.419528,33.840584,27321,907264,907264,NORTHSIDE PKY@RILMAN RD,,,,,,,
-84.18035,33.806713,27322,907457,907457,W MOUNTAIN ST @ 5105,,,,,,,
-84.390231,33.737036,27323,907458,907458,RALPH D ABERNATHY BLVD @ POLLARD BLVD SW,,,,,,,
-84.38717,33.77191,27324,907473,907473,NORTH AVE STATION,,,,,,,
-84.28579,33.889919,27325,907477,907477,SHALLOWFORD RD @ BUFORD HWY,,,,,,,
-84.28641,33.892604,27326,907478,907478,SHALLOWFORD RD@ 3552,,,,,,,
-84.283455,33.898215,27327,907494,907494,SHALLOWFORD RD@NEW PEACHTREE,,,,,,,
-84.402143,33.737092,27328,907627,907627,RALPH D ABERNATHY BLVD @ MCDANIEL STSW,,,,,,,
-84.404903,33.736499,27329,907629,907629,RALPH D ABERNATHY BLVD @ HUMPHRIES ST SW,,,,,,,
-84.399739,33.737054,27330,907648,907648,RALPH D ABERNATHY BLVD @ IRA ST,,,,,,,
-84.376199,33.736721,27331,907666,907666,GEORGIA AVE SE @ GRANT ST SE,,,,,,,
-84.401371,33.736949,27332,907683,907683,RALPH D ABERNATHY BLVD SW @ MCDANIEL ST SW,,,,,,,
-84.397915,33.736862,27333,907684,907684,RALPH DAVID ABERNATH BLVD@WINDSOR S,,,,,,,
-84.365421,33.68281,27334,907703,907703,JONESBORO RD @ 2640,,,,,,,
-84.443634,33.675514,27335,907709,907709,WASHINGTON AVE @ EAST POINT ST,,,,,,,
-84.357275,33.94495,27336,907766,907766,NORTH SPRINGS STATION,,,,,,,
-84.369313,33.823501,27337,907775,907775,LINDBERGH CENTER STATION,,,,,,,
-84.369324,33.823447,27338,907823,907823,LINDBERGH CENTER STATION,,,,,,,
-84.387595,33.758082,27339,907842,907842,PEACHTREE CENTER STATION,,,,,,,
-84.395741,33.748696,27340,907843,907843,GARNETT STATION,,,,,,,
-84.448612,33.650282,27341,907844,907844,COLLEGE PARK STATION,,,,,,,
-84.351069,33.931671,27342,907845,907845,SANDY SPRINGS STATION,,,,,,,
-84.35096,33.931564,27343,907846,907846,SANDY SPRINGS STATION,,,,,,,
-84.445568,33.753247,27344,907906,907906,WEST LAKE STATION,,,,,,,
-84.469824,33.754517,27345,907907,907907,HAMILTON E HOLMES STATION,,,,,,,
-84.387258,33.771472,27346,907913,907913,NORTH AVENUE STATION,,,,,,,
-84.387204,33.771741,27347,907914,907914,NORTH AVENUE STATION,,,,,,,
-84.469302,33.754553,27348,907933,907933,HAMILTON E HOLMES STATION,,,,,,,
-84.428873,33.772159,27349,907960,907960,BANKHEAD STATION,,,,,,,
-84.428906,33.772436,27350,907961,907961,BANKHEAD STATION,,,,,,,
-84.445329,33.753328,27351,908023,908023,WEST LAKE STATION,,,,,,,
-84.344268,33.92113,27352,908047,908047,DUNWOODY STATION,,,,,,,
-84.344213,33.920862,27353,908051,908051,DUNWOODY STATION,,,,,,,
-84.369357,33.823385,27354,908054,908054,LINDBERGH CENTER STATION,,,,,,,
-84.369324,33.823492,27355,908055,908055,LINDBERGH CENTER STATION,,,,,,,
-84.339245,33.860329,27356,908186,908186,BROOKHAVEN-OGLETHORPE STATION,,,,,,,
-84.339397,33.859989,27357,908187,908187,BROOKHAVEN-OGLETHORPE STATION,,,,,,,
