OBJECTID,GEOID10,NAME10,PLNG_REGIO,Median_household_income,Type_8__Annual_Transit_Trips,GlobalID,last_edited_date,Pop_Chng_per_SqMi_2000_2010,Tp8_HousTranspCosts_Pct_Income,Tp8_HousingCosts_Pct_Income,Tp8_TransportCosts_Pct_Income,Tp8_AnnualVehMilesTraveled
148,13117130410,1304.10,ARC 20,46816,76.17,{C01FBB5E-F307-44C8-9A07-E0D4EBFE7DFC},2015-06-02T14:23:56.000Z,703.1,43.62,24.9,18.72,25970
149,13117130203,1302.03,ARC 20,74100,19.49,{7F144ED3-C325-40AF-976C-B38767A32BD1},2015-06-02T14:23:56.000Z,91.5,50.33,27.08,23.25,33096
150,13117130204,1302.04,ARC 20,63125,46,{11BB43AE-858F-47A9-99E5-7C00A1EAA085},2015-06-02T14:23:56.000Z,470,49.89,26.99,22.9,33144
151,13117130202,1302.02,ARC 20,94821,80.27,{649027D0-F966-4BE4-8538-50A68356C1ED},2015-06-02T14:23:56.000Z,402.2,52.19,29.02,23.17,32832
152,13117130509,1305.09,ARC 20,66284,8.86,{7877D9E5-0ED1-4E80-B47F-D0B61508557A},2015-06-02T14:23:56.000Z,-2.4,49.86,28.2,21.65,29897
153,13117130403,1304.03,ARC 20,68456,59.1,{D5B09741-0B7D-4456-AAA8-C7892E72E8E4},2015-06-02T14:23:56.000Z,154.5,49.7,27.46,22.25,32088
154,13067031506,315.06,ARC 10,53906,31.78,{618714FF-20C7-4C38-948F-258040562D66},2015-06-02T14:23:56.000Z,92.2,47.26,25.84,21.42,30266
155,13067031508,315.08,ARC 10,70882,45.96,{E855D04E-8E07-44AF-B430-DD68312EF2FD},2015-06-02T14:23:56.000Z,257.7,50.54,28.42,22.12,30853
156,13067031116,311.16,ARC 10,39228,144.08,{F75DA285-6389-42BB-8A42-D22CB3CD0D28},2015-06-02T14:23:56.000Z,-264.5,40.18,22.71,17.47,23587
157,13067031115,311.15,ARC 10,57560,87.61,{FE8D3AF0-F580-453D-8FF4-6DEA21C02A2C},2015-06-02T14:23:56.000Z,425,46.45,26.73,19.72,26932
158,13067030223,302.23,ARC 10,65453,106.64,{7F56C6A4-B2C5-4A7D-AA9F-95732CF532EE},2015-06-02T14:23:56.000Z,661.2,47.77,27.93,19.83,27257
159,13067031312,313.12,ARC 10,61176,89.64,{70EA2F86-5AC0-45C3-8D42-73ECC7E243FA},2015-06-02T14:23:56.000Z,689.6,46.86,26.83,20.03,27418
160,13067031313,313.13,ARC 10,107841,86.66,{85A6A0A7-4CC7-4348-A394-A9DEC788C7F9},2015-06-02T14:23:56.000Z,975,49.29,28.77,20.52,27783
161,13067031309,313.09,ARC 10,52714,67.29,{11FD217D-57FD-4158-949F-5EA48498D8EF},2015-06-02T14:23:56.000Z,307.1,47.39,26.85,20.54,28499
162,13117130101,1301.01,ARC 20,80040,21.78,{9C7E2BA5-CF61-44CE-A94A-F9600AEEFFB7},2015-06-02T14:23:56.000Z,148.6,50.71,27.72,22.99,32767
163,13117130104,1301.04,ARC 20,71382,23.22,{833406D4-B869-454C-90F6-B16DC862C202},2015-06-02T14:23:56.000Z,147.6,49.57,26.48,23.09,32975
164,13117130506,1305.06,ARC 20,70313,24.23,{D66EE9A9-6D87-42C2-B42F-9E02D72E08EB},2015-06-02T14:23:56.000Z,309,48.27,26.47,21.8,31021
165,13067031509,315.09,ARC 10,68125,50.81,{8DB03930-67A1-45AC-AD10-E601FB388271},2015-06-02T14:23:56.000Z,435.1,50.17,27.92,22.24,31297
166,13067031113,311.13,ARC 10,29523,161.93,{BAFFDA27-BBEB-4F3D-871E-07D36F10BAAC},2015-06-02T14:23:56.000Z,-757.5,30.85,15.51,15.34,20902
167,13067031114,311.14,ARC 10,41880,249.5,{31A2CE96-1E0C-4440-B48C-F329E88EAE5B},2015-06-02T14:23:56.000Z,1146.4,36.58,21.74,14.84,19541
168,13067030345,303.45,ARC 10,50553,140.37,{7438AFC9-9D7E-4ACE-8C7F-C5492D187480},2015-06-02T14:23:56.000Z,491.8,37.14,22.09,15.04,19791
169,13067030344,303.44,ARC 10,43037,210.23,{BEA17CBA-EF44-4992-ADB6-E95326A1B573},2015-06-02T14:23:56.000Z,-662.2,38.51,23.59,14.92,19735
170,13067030411,304.11,ARC 10,27417,247.38,{1AE7137F-3D3D-4C65-8B32-D5EBCDF7AFD3},2015-06-02T14:23:56.000Z,-593.8,32.65,17.89,14.76,19970
171,13067030412,304.12,ARC 10,37917,240.44,{BF06FE31-6AD1-4F92-B20C-D101172A0A6F},2015-06-02T14:23:56.000Z,-1303.8,35.6,20.26,15.35,20323
172,13067030414,304.14,ARC 10,27681,229.18,{10911DBD-8AFA-4114-ABBB-E3246D2FCAB0},2015-06-02T14:23:56.000Z,-659,37.89,23.1,14.79,19454
173,13067030413,304.13,ARC 10,34180,300.46,{97B385AD-1C20-4C24-917B-825C9868CDE1},2015-06-02T14:23:56.000Z,-1313.3,35.95,21.57,14.37,18802
174,13067030239,302.39,ARC 10,107622,60.89,{F4CF389D-A022-42EB-AEEB-7056CB836DE2},2015-06-02T14:23:56.000Z,228.4,52.65,29.99,22.65,31412
175,13067030238,302.38,ARC 10,101607,88.37,{8277B3B5-E071-4128-A2DE-0882C989A580},2015-06-02T14:23:57.000Z,350.9,52.55,29.88,22.67,31763
176,13067030236,302.36,ARC 10,130867,106.96,{2E84ADBF-F7CB-410A-8930-36D0E1C16E33},2015-06-02T14:23:57.000Z,370.5,52.78,30.26,22.52,31489
177,13067030407,304.07,ARC 10,67138,107.8,{D57A2519-EC03-4025-A846-6C6ECBF98ED8},2015-06-02T14:23:57.000Z,-70.6,47.67,27.98,19.69,26653
178,13067030408,304.08,ARC 10,65682,128.01,{08B84958-ACC8-4213-8DE1-9C8834241BA9},2015-06-02T14:23:57.000Z,7.8,44.38,26.18,18.2,24438
179,13067030410,304.10,ARC 10,43352,119.46,{40B58E2A-8E96-4158-A6F3-1B836598B7C9},2015-06-02T14:23:57.000Z,-34.1,43.42,25.62,17.8,23768
180,13067030409,304.09,ARC 10,110494,116.52,{87D35CBA-FDFC-497B-BF29-4027F089B4DB},2015-06-02T14:23:57.000Z,198.6,51.21,30.33,20.87,27903
181,13067030343,303.43,ARC 10,114712,118.29,{6BF06B87-986C-4749-932B-FEF67C58E7FE},2015-06-02T14:23:57.000Z,71.7,52.07,30.57,21.51,28859
182,13067030342,303.42,ARC 10,113075,82.94,{75813337-B189-4283-B006-2FAD788F7D69},2015-06-02T14:23:57.000Z,62.1,51.84,30.01,21.83,29488
183,13067030340,303.40,ARC 10,130263,84.28,{A62975E7-D3ED-44BB-AB81-2B4D45EC38AC},2015-06-02T14:23:57.000Z,-179.4,52.24,30.46,21.78,29343
184,13067030341,303.41,ARC 10,95469,98.2,{E4C79A27-358F-48A6-9840-124497CFF226},2015-06-02T14:23:57.000Z,30.6,50.49,28.97,21.52,29739
185,13067031409,314.09,ARC 10,46234,15.18,{B3526EF3-0B5C-4F4D-BC85-3E7D9E20498B},2015-06-02T14:23:57.000Z,14,47.81,26.68,21.13,29791
186,13067031408,314.08,ARC 10,44708,10.11,{C1486A05-0EDE-4736-99BD-7D9242C2B218},2015-06-02T14:23:57.000Z,211.3,45.76,24.81,20.95,29297
187,13067030107,301.07,ARC 10,77780,77.25,{E9FCAC28-FDA0-4332-AA34-BB64F972CB3B},2015-06-02T14:23:57.000Z,725.6,49.3,27.92,21.38,29773
188,13067030106,301.06,ARC 10,44878,127.77,{85603A14-0BEE-467C-B43A-E01513995DBC},2015-06-02T14:23:57.000Z,1167.9,43.63,24.54,19.09,26974
189,13067030505,305.05,ARC 10,34185,142.01,{C2AD817C-542D-48A4-AC1A-AC7296497414},2015-06-02T14:23:57.000Z,395.5,38.57,22.32,16.25,21921
190,13067030800,308,ARC 10,35233,73.7,{B43BF568-DCFC-4633-A2F7-44496C79C1AE},2015-06-02T14:23:57.000Z,-498,39.13,22.43,16.71,22540
191,13067030902,309.02,ARC 10,33438,144.5,{4A3E3710-67A5-4D11-936D-2CBF4523D4D9},2015-06-02T14:23:57.000Z,-704.5,40.39,23.09,17.29,23765
192,13067031311,313.11,ARC 10,34503,117.44,{069C1DAA-A814-48B3-9BDA-A6C0B11DA5EF},2015-06-02T14:23:57.000Z,592.5,42.45,24.02,18.43,25239
193,13067031406,314.06,ARC 10,37840,95.93,{14D9FB88-60F0-49ED-BC6F-2878A80FEF94},2015-06-02T14:23:57.000Z,892.1,41.63,23.5,18.13,24642
194,13067031405,314.05,ARC 10,64291,67.62,{9CAC65E1-C721-434A-A2C8-C7EA7B18A0DE},2015-06-02T14:23:57.000Z,5.1,48.27,27.53,20.73,28730
195,13067030320,303.20,ARC 10,80463,143.33,{FA48699C-0936-4596-8716-5919167E84C6},2015-06-02T14:23:57.000Z,357.5,46.24,28.14,18.11,24122
196,13067030318,303.18,ARC 10,124779,91.34,{E5380A15-D18C-4182-84EE-746F768E221E},2015-06-02T14:23:57.000Z,67.4,54.06,32.85,21.21,28300
197,13067031005,310.05,ARC 10,47470,56.68,{BF58974D-793C-433A-81F2-AB2D0B627530},2015-06-02T14:23:57.000Z,445,47.44,26.67,20.77,28557
198,13067031002,310.02,ARC 10,27755,112.74,{534914F0-97B1-4586-B8DF-EF1B7FB08B78},2015-06-02T14:23:57.000Z,579.4,38.8,21.47,17.34,23936
199,13067030904,309.04,ARC 10,38118,151.76,{6912C32A-A5B5-49E8-8EE9-8AF01EB81FD5},2015-06-02T14:23:57.000Z,-38.5,42.13,24.78,17.35,23333
200,13067030901,309.01,ARC 10,59979,120.76,{3C4FDC09-EA2A-481F-ABCC-B79125CFAEDA},2015-06-02T14:23:57.000Z,-19.3,47.07,27.52,19.55,26557
201,13067031503,315.03,ARC 10,60441,45.36,{C3B79AD9-8B7F-45E5-A510-52816F3D2386},2015-06-02T14:23:57.000Z,78.4,48.27,27.05,21.22,29540
202,13067031307,313.07,ARC 10,75669,40.43,{F223AB0C-12F7-4FE5-B799-B85D613A31DA},2015-06-02T14:23:57.000Z,28.5,48.47,27.54,20.94,28497
203,13067031308,313.08,ARC 10,41953,34.64,{8C5C1602-A8EF-4EE1-B2F4-B61437F0F7F8},2015-06-02T14:23:57.000Z,114.8,44.66,24.38,20.28,27958
204,13067030319,303.19,ARC 10,94219,127.84,{C7474DD2-4D7D-41B0-9071-C6D457AEBBCB},2015-06-02T14:23:57.000Z,-9.3,50.74,30.66,20.08,26971
205,13067030333,303.33,ARC 10,113987,79.94,{A586FF1F-E6E5-4459-BE33-CDBC3E126DC4},2015-06-02T14:23:57.000Z,28.3,51.35,30.23,21.11,28441
206,13067030332,303.32,ARC 10,105000,101.99,{9471A1E5-1695-4351-837E-3B376803E6F2},2015-06-02T14:23:57.000Z,-35.7,51.9,30.9,21,27854
207,13067030335,303.35,ARC 10,112112,83.34,{7F6F22D1-5DA3-4737-A94F-D049FB87A642},2015-06-02T14:23:57.000Z,-173,52.16,30.73,21.42,28636
208,13067031106,311.06,ARC 10,63228,71.89,{01A548EE-EE16-4261-B824-161194CD1C8C},2015-06-02T14:23:57.000Z,258.6,46.97,26.84,20.13,27589
209,13067030331,303.31,ARC 10,106549,93.99,{526EFE2C-D69E-45DE-84D5-6B7A42741236},2015-06-02T14:23:57.000Z,-73.6,51.36,30.11,21.25,28651
210,13067030322,303.22,ARC 10,97054,75.09,{4FFD625E-5F12-4D22-9EAF-E5B1EA3AD96A},2015-06-02T14:23:57.000Z,-15.7,51.43,29.86,21.56,28800
211,13067031112,311.12,ARC 10,71842,125.26,{DE10833D-802B-41EA-9FE2-447B43AE855F},2015-06-02T14:23:57.000Z,10,46.41,27.61,18.8,24993
212,13067030504,305.04,ARC 10,59844,126.65,{946F53BF-A852-4500-9141-B68C737DB345},2015-06-02T14:23:57.000Z,189.2,46.22,26.86,19.36,26309
213,13067030327,303.27,ARC 10,98241,64.57,{1330C697-95C4-4C44-9DAA-F7627064E513},2015-06-02T14:23:57.000Z,18.4,50.9,29.47,21.43,28933
214,13067030329,303.29,ARC 10,98988,88.44,{4E79F2EC-E8C0-45EE-9B37-5D82A425866B},2015-06-02T14:23:57.000Z,-97.6,50.16,29.04,21.11,28684
215,13067030339,303.39,ARC 10,56409,178.21,{404E7D4E-CC55-4A9F-9959-41436943CEEE},2015-06-02T14:23:57.000Z,607.2,38.87,23.53,15.34,20157
216,13067030314,303.14,ARC 10,91137,80.26,{FA3F951C-9EBD-4A88-A4DA-29B680AA24AC},2015-06-02T14:23:57.000Z,271.6,50.8,29.52,21.28,28605
217,13067030336,303.36,ARC 10,145483,96.1,{6D342981-6791-4226-91E0-482254A8C458},2015-06-02T14:23:57.000Z,-159.3,54.75,33.42,21.33,28115
218,13063040411,404.11,ARC 10,56258,50.68,{A7A73657-DF0A-41F4-A702-9709BA254512},2015-06-02T14:23:57.000Z,679.1,47.98,26.6,21.38,29806
219,13063040512,405.12,ARC 10,36655,95.31,{0D013C0F-175C-4484-A208-F867FFFBA92F},2015-06-02T14:23:57.000Z,360,44.04,24.94,19.1,26759
220,13063040608,406.08,ARC 10,63848,23.12,{32859BBC-8F39-4A2C-B4F9-65C66478CB3C},2015-06-02T14:23:57.000Z,339.3,48.02,25.87,22.15,31320
221,13063040614,406.14,ARC 10,65607,26.94,{2F446A95-5A80-4507-A05E-73B81F985875},2015-06-02T14:23:57.000Z,-135.2,48.21,26.74,21.48,29991
222,13063040606,406.06,ARC 10,42692,30.66,{87CBF843-27B5-4178-98CC-2E76C99ABD72},2015-06-02T14:23:57.000Z,22.7,46.79,25.44,21.35,30498
223,13063040612,406.12,ARC 10,37052,45.97,{E4D149B1-32E8-4CDF-A847-468B353003E0},2015-06-02T14:23:57.000Z,969.3,45.23,25.63,19.6,27144
224,13063040609,406.09,ARC 10,56493,51.92,{C68C56B5-277A-4424-9BF8-8AFCD9333492},2015-06-02T14:23:57.000Z,362.2,46.54,26.41,20.13,27781
225,13063040412,404.12,ARC 10,46772,63.61,{7EAE9D2A-64B8-41AF-B543-D31AA5D0A0AC},2015-06-02T14:23:57.000Z,142.9,42.32,23.66,18.66,25411
226,13063040413,404.13,ARC 10,38835,80.49,{2A19C4C4-72D7-4589-AA08-D03D73DBF823},2015-06-02T14:23:57.000Z,569.5,47.88,27.32,20.56,28432
227,13063040613,406.13,ARC 10,58246,55.11,{406F9652-9981-4CFB-A074-9914C48B2E9F},2015-06-02T14:23:57.000Z,264.7,48.91,27.21,21.71,30320
228,13063040408,404.08,ARC 10,39607,82.75,{516454BA-CA4D-47C6-B5E9-32CDE0B5C0A2},2015-06-02T14:23:57.000Z,80.8,40.25,21.7,18.55,25583
229,13063040409,404.09,ARC 10,45833,73.02,{E775E9AF-33E6-444F-A258-BC458012F029},2015-06-02T14:23:57.000Z,170,46.57,26.44,20.14,27985
230,13063040410,404.10,ARC 10,40107,35.1,{CE1A6297-D0BD-4D1A-B74E-54AA67081A37},2015-06-02T14:23:57.000Z,150.5,45.99,25.43,20.55,28550
231,13063040303,403.03,ARC 10,28264,97.98,{5B54A0F7-39EE-4717-A095-F09B8BA03F02},2015-06-02T14:23:57.000Z,-348.3,39.36,20.61,18.75,26015
232,13063040302,403.02,ARC 10,33030,77.94,{B81E0EC6-E5BF-4403-9BB9-B8AA5CD942A0},2015-06-02T14:23:57.000Z,-646.8,39.48,21.15,18.33,25492
233,13063040611,406.11,ARC 10,29464,102.83,{EDB1AC69-2F99-46FC-AEF1-1D186CBC995E},2015-06-02T14:23:57.000Z,155,39.75,21.85,17.9,25243
234,13063040407,404.07,ARC 10,42500,21.19,{8D85FB40-3540-4DC8-A300-02BC87627728},2015-06-02T14:23:57.000Z,94,45.23,25,20.23,27897
235,13063040510,405.10,ARC 10,41012,103.38,{FD192C4C-A139-4C22-AB84-398945FBE774},2015-06-02T14:23:57.000Z,-286.7,45.11,25.67,19.44,26637
236,13063040514,405.14,ARC 10,41477,126.82,{40ACE1AE-E1AB-45F0-9845-B3BA034845CF},2015-06-02T14:23:57.000Z,988.4,43.56,24.81,18.74,26273
237,13063040307,403.07,ARC 10,34162,59.09,{5CE0C6D6-E4C6-4576-8F12-9B7DC9678EFA},2015-06-02T14:23:57.000Z,495,45.71,25.77,19.94,27610
238,13063980000,9800,ARC 10,,,{FC4356FC-E103-4C21-95B8-9D079A8D0C26},2015-06-02T14:23:57.000Z,,,,,
239,13063040622,406.22,ARC 10,44246,73.64,{2FC105B6-D91B-49DA-85FB-7FF5F309AB19},2015-06-02T14:23:57.000Z,-87.8,46.54,25.52,21.02,29995
240,13063040621,406.21,ARC 10,56374,67.34,{40AF8708-3A00-4BB6-A591-6C799C9CD8B1},2015-06-02T14:23:57.000Z,1229,48.81,26.88,21.93,31121
241,13063040619,406.19,ARC 10,47778,62.26,{EAAB3463-0EEF-428F-AE7B-C121B7782D21},2015-06-02T14:23:57.000Z,142.9,47.35,26.84,20.51,28825
242,13063040523,405.23,ARC 10,42540,64.89,{7A66C790-FAFD-4D08-BCAA-C0143E33D051},2015-06-02T14:23:57.000Z,978,45.64,26.45,19.19,26419
243,13063040522,405.22,ARC 10,30298,85.24,{7DEEE913-B375-4628-B98B-51F1B167AE20},2015-06-02T14:23:57.000Z,-504.7,40.88,22.5,18.39,25325
244,13063040520,405.20,ARC 10,29650,217.31,{1DE0D10F-C600-416D-9B53-1105BDA9DD95},2015-06-02T14:23:57.000Z,-523.8,36.25,20.01,16.25,22711
245,13063040519,405.19,ARC 10,24979,252.34,{CDF9C124-86FE-47B2-9A91-6C8F8DE66D59},2015-06-02T14:23:57.000Z,1263.3,34.14,18.8,15.34,21632
246,13063040417,404.17,ARC 10,23364,118.21,{73E77D78-9E1A-4E13-AAFB-F26F84147026},2015-06-02T14:23:57.000Z,12.5,37.83,20.59,17.24,23930
247,13063040203,402.03,ARC 10,36458,164.38,{47ADE9DE-6B9F-4C07-9704-21E306A4ECA8},2015-06-02T14:23:57.000Z,117.3,41.95,24.49,17.47,24190
248,13063040617,406.17,ARC 10,31227,122.05,{1C83C4C4-76F4-40E2-9E31-E736FBA3BAEA},2015-06-02T14:23:57.000Z,520,32.43,13.99,18.44,25690
249,13063040615,406.15,ARC 10,41094,33.53,{137A54D6-E0F2-4A34-8174-83C7D458C5B7},2015-06-02T14:23:57.000Z,138.5,49.88,28.1,21.77,30082
250,13063040521,405.21,ARC 10,54135,51.83,{F5F6FC0A-6D38-43C6-A710-29FB0D60E472},2015-06-02T14:23:57.000Z,-113,43.42,23.78,19.64,27278
251,13063040415,404.15,ARC 10,33271,154.15,{C8157969-FD58-4277-BF64-B034204DE7C0},2015-06-02T14:23:57.000Z,-703.1,37.5,20.5,17.01,23881
252,13063040414,404.14,ARC 10,33421,51.73,{BF241CDF-ED1A-4246-B3D4-FD24BC87F083},2015-06-02T14:23:57.000Z,403.8,42.37,22.66,19.71,27355
253,13063040204,402.04,ARC 10,35938,181.49,{B10A1778-69C3-41AD-9B65-903AA93D96ED},2015-06-02T14:23:57.000Z,-625.5,37.11,19.93,17.18,24097
254,13063040308,403.08,ARC 10,30893,46.93,{8CE33C1A-A8BB-43E4-9FD6-D91310C20AAC},2015-06-02T14:23:57.000Z,-215.3,39.3,20.81,18.49,25923
255,13063040620,406.20,ARC 10,63274,49.72,{3F1A94C5-43EB-4B03-B593-7EC1B650B029},2015-06-02T14:23:57.000Z,366.3,50.18,27.72,22.46,31886
256,13063040616,406.16,ARC 10,36671,102.02,{755FE692-71B6-464C-8F78-6EDA8DF535EE},2015-06-02T14:23:57.000Z,613.8,40.28,22.05,18.23,25326
257,13063040526,405.26,ARC 10,43682,59.96,{3F68F2DE-F540-4781-9B33-E96528066931},2015-06-02T14:23:57.000Z,-89.5,45.51,24.87,20.64,29275
258,13063040525,405.25,ARC 10,42705,87.27,{EF206842-A93C-4DB6-A7F8-299D781818AA},2015-06-02T14:23:57.000Z,-22.2,46.42,25.21,21.2,30052
259,13063040524,405.24,ARC 10,42679,85.33,{08C2BD6F-815B-4648-873D-1531181C2D1F},2015-06-02T14:23:57.000Z,-362.9,44.03,24.73,19.3,26909
260,13063040416,404.16,ARC 10,36531,27.21,{75DFBF9F-0275-467F-B23D-26D61433F900},2015-06-02T14:23:57.000Z,-444.7,44.98,25.06,19.91,26691
261,13063040306,403.06,ARC 10,24254,161.9,{8A3E1DF7-A608-4E9F-9C58-CFE54CF7994C},2015-06-02T14:23:57.000Z,-125.9,33.12,16.69,16.43,23160
262,13063040516,405.16,ARC 10,30273,86.91,{87051928-749C-4AF1-B9ED-5DD4F98826ED},2015-06-02T14:23:57.000Z,755.3,46.15,25.76,20.39,28421
263,13063040509,405.09,ARC 10,63750,66.44,{22AEA6F0-3D7B-49BD-B7DF-B7C9DB3259FC},2015-06-02T14:23:57.000Z,-9,47.37,26.6,20.77,28808
264,13063040202,402.02,ARC 10,30606,60.79,{52166270-2F93-45FC-BE8C-4F85A1BF8BDD},2015-06-02T14:23:57.000Z,-415.1,39.46,21.43,18.03,25386
265,13063040518,405.18,ARC 10,30640,70.35,{6F628836-B1A9-419C-83B1-D68C2B3ED7D7},2015-06-02T14:23:57.000Z,344.3,44.04,23.96,20.08,28347
266,13063040515,405.15,ARC 10,41290,69.79,{4F4066BF-9803-44C3-9F4F-B36E615000F8},2015-06-02T14:23:57.000Z,-111.7,44.87,25.19,19.68,27624
267,13063040513,405.13,ARC 10,60798,30.42,{A2A9AA9F-B2FB-4D94-B4D3-E2F06A6D02F9},2015-06-02T14:23:57.000Z,-77.8,48.07,26.52,21.55,30129
268,13151070403,704.03,ARC 10,64861,20.52,{37F00C6B-DD3A-49F9-A19E-8CE2F6A8C2D7},2015-06-02T14:23:57.000Z,204,48.56,25.71,22.85,33239
269,13151070307,703.07,ARC 10,72361,64.06,{6EEC61B1-364A-473D-BC6F-BFB8502D0675},2015-06-02T14:23:57.000Z,624.1,50.53,28.13,22.41,32081
270,13151070113,701.13,ARC 10,40982,27.74,{C180A198-FD00-4CF6-BE28-4436E3046EBD},2015-06-02T14:23:57.000Z,6.9,43.92,23.42,20.5,28626
271,13151070501,705.01,ARC 10,43145,8.08,{ACB9C51C-59F3-4B7F-A362-C9712C0F32B0},2015-06-02T14:23:57.000Z,150.7,46.81,24.65,22.16,31829
272,13151070502,705.02,ARC 10,69662,18.83,{603DA10C-586A-48D5-99B3-403AEC874E81},2015-06-02T14:23:57.000Z,270.4,48.77,25.79,22.98,33159
273,13151070311,703.11,ARC 10,42330,80.14,{BCC20F56-36DB-48AF-B013-FAC2580A05DD},2015-06-02T14:23:57.000Z,1014.1,43.21,24.09,19.12,27107
274,13151070404,704.04,ARC 10,60868,17.74,{9B0FF83F-3790-439B-919E-018394FF3A3E},2015-06-02T14:23:57.000Z,165.4,48.7,26.15,22.54,32834
275,13151070204,702.04,ARC 10,78669,37.8,{BDD5BEE9-2F49-4214-A582-9FBC7C4218E5},2015-06-02T14:23:57.000Z,81.3,50.24,27.35,22.89,32734
276,13151070310,703.10,ARC 10,55682,20.88,{0C8B3207-7DDE-43E9-A559-E0FB5037762C},2015-06-02T14:23:57.000Z,-157.9,48.73,26.64,22.1,31704
277,13151070205,702.05,ARC 10,58099,37.26,{11488C1F-8C3B-4A88-982F-978495A3A4FE},2015-06-02T14:23:57.000Z,342.1,47.82,26.45,21.37,30399
278,13151070309,703.09,ARC 10,81503,64.43,{0FAA4515-7651-421C-A7FB-F94CF4EC8749},2015-06-02T14:23:57.000Z,792,49.78,27.73,22.05,31121
279,13151070114,701.14,ARC 10,41624,47.99,{415D82E2-996B-40E5-AEAB-18CEBC3CBDE1},2015-06-02T14:23:57.000Z,437.7,44.34,25.2,19.14,27034
280,13151070111,701.11,ARC 10,44290,40.05,{A8920DED-F1D2-4F06-B2D4-DE13CDEC2874},2015-06-02T14:23:57.000Z,578.6,44.46,24.41,20.05,28456
281,13151070107,701.07,ARC 10,73967,50.89,{E3597840-FD4A-47A4-AFF9-8CE18D113813},2015-06-02T14:23:57.000Z,136.8,49.8,27.47,22.33,31823
282,13151070109,701.09,ARC 10,69362,42.48,{DFFA2F4F-AB0A-41D3-9512-E810DE2431CB},2015-06-02T14:23:57.000Z,102.7,49.92,27.59,22.33,31802
283,13151070110,701.10,ARC 10,67588,13.26,{120C07C3-707F-46D2-8258-0B22384A72DC},2015-06-02T14:23:57.000Z,108.4,48.37,26.11,22.27,31517
284,13151070108,701.08,ARC 10,56061,34.42,{09A8B2AD-A99F-4F8C-AF59-E858B9992D7F},2015-06-02T14:23:57.000Z,337.6,47.69,26.2,21.49,30180
285,13151070306,703.06,ARC 10,65311,6.44,{0470E841-A01C-455A-B47E-F5169104955E},2015-06-02T14:23:57.000Z,461.8,48,26.26,21.74,30758
286,13151070104,701.04,ARC 10,59686,18.79,{6F386953-5E92-4C13-B273-B246FB22C9FB},2015-06-02T14:23:57.000Z,718.3,47.67,26.59,21.07,29520
287,13151070202,702.02,ARC 10,81520,41.73,{F4665F4F-485F-46FC-A381-BDCA44D64309},2015-06-02T14:23:57.000Z,256.4,50.65,27.43,23.22,33389
288,13151070305,703.05,ARC 10,73719,30,{77DBD5BE-68D1-463B-A624-BE72DC9DF5A6},2015-06-02T14:23:57.000Z,180.5,50.33,27.7,22.64,31843
289,13151070304,703.04,ARC 10,38261,34.14,{2F8F84AA-F8D0-455C-A65F-3123B4110FAA},2015-06-02T14:23:57.000Z,533.3,45.44,25.37,20.06,28726
290,13151070106,701.06,ARC 10,52314,8.12,{C2305817-24A7-43A8-BF3B-73B13584E7B2},2015-06-02T14:23:57.000Z,120,47.57,26.13,21.44,30080
291,13151070203,702.03,ARC 10,80566,36.08,{DB77E3E0-94EA-49FB-B0B9-23661C2CA66C},2015-06-02T14:23:57.000Z,223.8,50.32,26.97,23.35,33642
292,13151070402,704.02,ARC 10,61583,18.04,{32A7212D-0DAE-49FB-9A2C-9E50338D5540},2015-06-02T14:23:57.000Z,158.9,48.95,25.54,23.4,34195
293,13015960101,9601.01,ARC 20,74848,4.86,{B3392C3C-C108-41D3-A997-3F03D78B32BD},2015-06-02T14:23:57.000Z,12.2,49.18,25.54,23.64,34377
294,13015960402,9604.02,ARC 20,43032,7.82,{DB3F457C-3C24-4E76-BAFA-385DE9902B22},2015-06-02T14:23:57.000Z,154.4,44.68,23.41,21.27,30980
295,13015960901,9609.01,ARC 20,45375,14.31,{D2DDD524-31A9-4B6E-8D0E-8384F2FE018E},2015-06-02T14:23:57.000Z,6,45.91,24.01,21.9,31885
296,13015960102,9601.02,ARC 20,59920,0.5,{96DD3B17-FD2D-4F8F-AAC2-CED8FC0DF323},2015-06-02T14:23:57.000Z,24.6,47.94,24.96,22.97,33312
297,13015960802,9608.02,ARC 20,23381,55.39,{2887E1B9-28F1-4BF9-BDEB-2EBB2AAF82DF},2015-06-02T14:23:57.000Z,57.9,45.67,24.78,20.89,30232
298,13015961000,9610,ARC 20,64450,36.22,{CA4EA069-26BE-43BE-A603-593BFA39386F},2015-06-02T14:23:57.000Z,31.8,49.73,26.29,23.43,34204
299,13015960801,9608.01,ARC 20,50481,39.3,{15B02DDD-2443-4999-BB80-E1E0743376D2},2015-06-02T14:23:57.000Z,43.9,48.68,26.43,22.25,32357
300,13015960300,9603,ARC 20,58203,18.87,{4FE90A9B-5BF4-4D8D-9862-927E6DF31D94},2015-06-02T14:23:57.000Z,41.6,48.88,25.78,23.1,33561
301,13015960902,9609.02,ARC 20,57540,28.85,{6FDF4A6C-BB84-4D74-A982-C773A34D6F24},2015-06-02T14:23:57.000Z,78,48,25.41,22.59,32879
302,13015960500,9605,ARC 20,40651,20.52,{27A465A0-B494-475D-B876-D23CB1EEB458},2015-06-02T14:23:57.000Z,231.2,43.95,23.33,20.62,29811
