X,Y,OBJECTID,FACNAME,FACTYPE,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,AREACODE,PHONE,CONTACT,TITLE,FIPS,TYPE,NAME,METHOD,updated,draw,GlobalID,last_edited_date
-84.065147239244325,33.68775713111215,1295,Philadelphia Christian School,20,2360 Old Covington Hwy, ,Conyers,Georgia,30012,770,483-7789, ,Principal,13247,Private School,Rockdale,GPS,2012-02-02T00:00:00.000Z,,{D724A2E2-8A69-4528-A370-CCA222489C37},
-84.014991424304668,33.660717152137821,1303,Springs Academy,20,1343 Business Center Drive,-A,Conyers,Georgia,30094,770,483-4139, ,Principal,13247,Private School,Rockdale,GPS,2012-02-02T00:00:00.000Z,,{1E079F29-035B-40D6-B761-23DCAD1FDDFF},
-84.11166081081123,33.4403965271309,1305,Eagle's Landing Christian Academy,20,334 Lake Dow Road, ,McDonough,Georgia,30252,770,957-2927, ,Principal,13151,Private School,Henry,GPS,2012-02-01T00:00:00.000Z,,{EBBD2066-5A02-43C7-A67E-791AFAD16525},
-84.029504880812098,34.079879540386941,1308,Old Suwanee Baptist Church and Christian School,20,4118 Old Suwanee Road, ,Buford,Georgia,30518,770,945-5451, ,Principal,13135,Private School,Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{2C4E3291-B793-4CA8-9174-96B2DD9A1F15},
-84.113467471842,33.888039231276352,1314,Killian Hill Christian,20,151 Arcado Road,P.O. Box 1455,Lilburn,Georgia,30047,770,921-3224, ,Principal,13135,Private School,Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{B70C8871-577B-4190-BEE0-1872880C5615},
-84.132809598019122,33.898826702865605,1315,Providence Christian Academy,20,4575 Lawrenceville Hwy, ,Lilburn,Georgia,30047,770,279-7200, ,Principal,13135,Private School,Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{FD5B6054-A96A-4B45-8C5F-7C7B236E4BA9},
-84.32523456931321,33.760548920132855,1318,Horizons School,20,1900 DeKalb Avenue, ,Atlanta,Georgia,30307,404,378-2219, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z,,{CDCBAB9A-5200-4376-ABFF-E080BF0475B0},
-84.298377179599143,33.985631256226092,1334,Brandon Hall School,20,1701 Brandon Hall Drive, ,Atlanta,Georgia,30350,404,394-8177, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{8A638065-1C76-4E47-9103-D1B164ECC476},
-84.396501580741116,33.888520424840266,1340,Schenck School (The),20,282 Mount Paran Road, ,Atlanta,Georgia,30327,404,252-2591, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{CF9FEC52-AD5C-4460-94CA-9AFAB9E95518},
-84.468954590790489,33.570977218179131,1352,Prime Care Learning Center,20,6755 Old National Hwy, ,College Park,Georgia,30349,404,997-9305, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{0F31E68B-AE32-45AB-A61D-0C046581B306},
-84.502724863437123,33.68286732092195,1358,Excelsior School,20,3480 Greenbriar Parkway, ,Atlanta,Georgia,30331,404,344-6870, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{D03FCD16-E18C-42FF-BA8C-18ADB235A07F},
-84.46775889232697,33.720161890202547,1371,Hillside Learning Center (The),20,2450 Cascade Road SW, ,Atlanta,Georgia,30311,404,755-2315, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{54AC1BE9-5E2E-4BB2-9EB5-11C45B8151A1},
-84.475995621841975,33.685067718383316,1382,Greater Atlanta Adventist Academy,20,2581 Dodson Drive, ,Atlanta,Georgia,30344,404,669-3200, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{234352ED-A557-47B6-96DA-2A1E49FAF660},
-83.968334688073071,33.912134674816585,1388,Cornerstone Baptist School,20,1400 Grayson Hwy SW, ,Lawrenceville,Georgia,30045,770,339-3027, ,Principal,13135,Private School,Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{56ABAC3B-8D78-42AD-BCD4-0E921105866E},
-84.786601160989463,33.659419423363651,1397,Kings Way Christian,20,6456 The Kings Way, ,Douglasville,Georgia,30135,770,949-0812, ,Principal,13097,Private School,Douglas,GPS,2012-01-17T00:00:00.000Z,,{7473E954-9D56-480E-8917-E77F02A273FC},
-84.726369353059837,33.760798021259227,1402,Montessori School of Douglas County,20,8014 Durelee Lane, ,Douglasville,Georgia,30134,770,949-3115, ,Principal,13097,Private School,Douglas,GPS,2012-01-17T00:00:00.000Z,,{DFE49F94-5BDB-4AB0-A0F5-E957348FB4CC},
-84.658338921123317,33.773233497454278,1404,Lithia Christian Academy,20,2548 Vulcan Drive,P.O. Box 837,Lithia Springs,Georgia,30122,770,941-5406, ,Principal,13097,Private School,Douglas,GPS,2012-01-17T00:00:00.000Z,,{129FCE75-3885-46C8-9F16-E5DCBBAC2DAA},
-84.292060921244769,33.864127748524041,1409,St. Pius X Catholic High,20,2674 Johnson Road NE, ,Atlanta,Georgia,30345,404,636-3023, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z,,{FD5A79C0-14ED-4989-9213-323FBEB7E107},
-84.3275646087761,33.718874686119307,1413,First Steps,20,1863 Brannen Road SE, ,Atlanta,Georgia,30316,404,241-7862, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z,,{D53EE00B-6F54-433D-81DA-22F81A689C8C},
-84.308516964758709,33.70916568074238,1414,Johnson's Learning Center,20,2709 Gresham Road, ,Atlanta,Georgia,30316,404,243-1041, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z,,{5139391A-6340-47FE-B5EF-9F281C974409},
-84.293333933210917,33.706133416653124,1416,Creative Beginnings,20,2982 Flat Shoals Road, ,Decatur,Georgia,30034,404,241-0163, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z,,{2982DAAD-F210-4292-AA8C-6A5634CFF306},
-84.335112261670261,33.901044344805705,1418,Marist School,20,3790 Ashford Dunwoody Road, ,Atlanta,Georgia,30319,770,457-7201, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z,,{D2A278AD-F285-48E4-84DD-4FD20BE6DC7B},
-84.328202381542667,33.87997533156404,1420,St. Martin's Episcopal School,20,3110-A Ashford Dunwoody Road, ,Atlanta,Georgia,30319,404,237-4260, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z,,{DBF418E9-8A0B-4701-9D97-BA9EC704376B},
-84.320123720680741,33.832740456769912,1422,Immaculate Heart of Mary,20,2855 Briarcliff Road NE, ,Atlanta,Georgia,30329,404,636-4488, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z,,{C37B006B-BA84-4168-8B47-7BD53C4FD61C},
-84.317861623063237,33.814680056991449,1426,Intown Community School,20,2059 LaVista Rd., ,Atlanta,Georgia,30329,404,633-8081, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z, ,{96F56412-F447-44A6-873C-BC324D6A719F},
-84.220844007328125,33.707485338618447,1429,Love Thy Children,20,4164 Rainbow Dr., ,Decatur,Georgia,30034,404,288-2350, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z,,{F18FE252-1550-4773-B985-680BF0E117A4},
-84.148248577067221,33.702470409217071,1435,Sparks Christian Academy,20,1901 Bodwin Pl., ,Decatur,Georgia,30035,404,286-2873, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z,,{907DC273-00FF-4501-9E53-E64212672EBF},
-84.217990252326103,33.798537944241382,1443,St. Timothy UMC School,20,5365 Memorial Dr., ,Stone Mountain,Georgia,30083,404,297-8913, ,Principal,13089,Private School,DeKalb,GPS,2012-01-11T00:00:00.000Z,,{E2DDD129-9F23-4C0E-8FA7-6DCF4F782149},
-84.491215120869199,33.939923060256639,1482,John Knox Presbyterian Kindergarten,20,505 Powers Ferry Rd., ,Marietta,Georgia,30067,770,973-3283, ,Principal,13067,Private School,Cobb,GPS,2012-01-05T00:00:00.000Z,,{EE65F43F-B075-4290-8A7E-D05116D1DBB3},
-84.531039425094249,33.879210286823607,1489,Greater Atlanta Christian,20,770 Church St., ,Smyrna,Georgia,30080,770,434-3206, ,Principal,13067,Private School,Cobb,GPS,2012-01-05T00:00:00.000Z,,{011A5BAA-B6E3-4376-9731-3D4C3DE9B170},
-84.00805456465892,33.667643604881945,1511,Rockdale County High School,13,1174 Bulldog Circle, ,Conyers,Georgia,30012,770,483-8754,Kathleen Garber,Principal,13247,"High School, Public",Rockdale,GPS,2012-02-02T00:00:00.000Z,,{7C3A2E4E-2ED6-4652-A410-E21D97E4D647},
-83.989543782514474,33.595233551970693,1513,Salem High School,13,3551 Underwood Road, ,Conyers,Georgia,30013,770,929-0176,Robert Cresswell,Principal,13247,"High School, Public",Rockdale,GPS,2012-02-02T00:00:00.000Z,,{C6885E92-4B5E-458B-8AE2-37EB3B063026},
-84.133220870483171,33.44889620618244,1514,Henry County High School,13,401 E. Tomlinson Street, ,McDonough,Georgia,30253,770,957-3943,Jackie Hammond,Principal,13151,"High School, Public",Henry,GPS,2012-02-01T00:00:00.000Z,,{B0C96516-0A0C-4A68-BBB2-5787D19DCBEB},
-84.202881647605651,33.564097700468416,1517,Stockbridge High School,13,1151 Old Conyers Road, ,Stockbridge,Georgia,30281,770,474-8747,Bill Silvey,Principal,13151,"High School, Public",Henry,GPS,2012-02-01T00:00:00.000Z,,{996EB8D3-227C-46FE-A8DB-C852EEB8793F},
-84.070900686123125,34.085581800053589,1519,North Gwinnett High School,13,20 Level Creek Road NE, ,Suwanee,Georgia,30024,770,945-9558,Franklin Lewis,Principal,13135,"High School, Public",Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{C388E3FF-8A25-40E9-8E11-F29031025F94},
-84.069620574713795,33.823595122100585,1522,Shiloh High School,13,4210 Shiloh Road, ,Lithonia,Georgia,30058,770,972-8471,David Stiles,Principal,13135,"High School, Public",Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{96991BC1-B255-4100-84AB-61879D5E29A3},
-84.113928475458692,33.85959170317075,1527,Parkview High School,13,998 Cole Drive, ,Lilburn,Georgia,30047,770,921-2874,Don Spence,Principal,13135,"High School, Public",Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{B3ADF0EE-85E5-490F-9E39-13F5B896FAC1},
-84.148431896816817,33.922646980377841,1530,Meadowcreek High School,13,4455 Steve Reynolds Blvd., ,Norcross,Georgia,30093,770,381-9680,Pat Mahon,Principal,13135,"High School, Public",Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{D2DCB6AE-384B-48E6-86A8-D642631E5FF7},
-84.211897066564276,33.966881885460381,1531,Norcross High School,13,5300 Spalding Drive, ,Norcross,Georgia,30092,770,448-3674,Judi Rogers,Principal,13135,"High School, Public",Gwinnett,GPS,2012-02-01T00:00:00.000Z, ,{8AAF1030-8B87-4087-9721-E1F39A5F3E59},
-84.004922059410731,33.963235227393078,1533,Phoenix High School,13,501 West Pike Street, ,Lawrenceville,Georgia,30045,770,513-6862,Marion Campbell,Principal,13135,"High School, Public",Gwinnett,GPS,2012-02-01T00:00:00.000Z, ,{0C8E36CA-3D0D-4B20-8139-12AA89D63D26},
-84.38107983469547,34.062732830540519,1539,Roswell High School,13,11595 King Road, ,Roswell,Georgia,30075,770,552-4500,Jonathan Zachary,Principal,13121,"High School, Public",Fulton,GPS,2012-01-19T00:00:00.000Z,,{571FFE90-0FA7-4D93-958E-F58FACA1339C},
-84.48948874147716,33.69905893387935,1550,Therrell High School,13,3099 Panther Trail SW, ,Atlanta,Georgia,30311,404,346-2523,Alphonso Jones,Principal,13121,"High School, Public",Fulton,GPS,2012-01-19T00:00:00.000Z,,{52FC1E93-0881-4FE4-A88F-8C2AB72347A6},
-84.420757361522448,33.753338993046832,1560,Washington Evening High School,13,45 White House Drive SW, ,Atlanta,Georgia,30314,404,752-0733,Charles Mason,Principal,13121,"High School, Public",Fulton,GPS,2012-01-19T00:00:00.000Z,,{6C86D96F-83FE-4D52-A85B-DCD2CCC07830},
-84.517529524861942,33.342100700163009,1564,Starr's Mill High School,13,193 Panther Path, ,Fayetteville,Georgia,30215,770,486-2710, Audrey Toney,Principal,13113,"High School, Public",Fayette,GPS,2012-01-17T00:00:00.000Z,,{7481DE2B-9C97-4F75-8986-325D23665968},
-84.325745039524747,33.705165234248135,1577,Ronald E. McNair Sr. High School,13,1804 Bouldercrest Road SE, ,Atlanta,Georgia,30316,404,241-5000,Gloria Hardiman,Principal,13089,"High School, Public",DeKalb,GPS,2012-01-11T00:00:00.000Z,,{E253D468-57F5-42C7-AC11-02273A3B703B},
-84.284814284137695,33.845198462746744,1582,Lakeside High School,13,3801 Briarcliff Road NE, ,Atlanta,Georgia,30345,678,874-6702,Angela Moton,Principal,13089,"High School, Public",DeKalb,GPS,2012-01-11T00:00:00.000Z, ,{FA107904-44D6-4C6A-AD7E-0353BE9DC0E5},
-84.178235500704517,33.758545189142247,1587,Redan High School,13,5247 Redan Road, ,Stone Mountain,Georgia,30088,770,469-1500,Percy Mack,Principal,13089,"High School, Public",DeKalb,GPS,2012-01-11T00:00:00.000Z,,{65825A35-FFBC-4AB7-A5EA-E3BEE6787C40},
-84.202044327347579,33.810468489387063,1589,Stone Mountain High School,13,4555 Central Drive, ,Stone Mountain,Georgia,30083,404,294-5413,Sidney Lionberger,Principal,13089,"High School, Public",DeKalb,GPS,2012-01-11T00:00:00.000Z,,{13760133-B228-4056-9BDA-739B37DD8A2A},
-84.238582139640428,33.805278625921659,1591,DeKalb Alternative,13,955 N Indian Creek Drive, ,Clarkston,Georgia,30021,678,676-2876,Tom Willis,Principal,13089,"High School, Public",DeKalb,GPS,2012-01-11T00:00:00.000Z, ,{916CBEDF-D6FE-4ABF-B478-6C0F895171C1},
-84.452409728222207,34.024199514657653,1600,Pope High School,13,3001 Hembree Road, ,Marietta,Georgia,30062,770,509-6077,Ronda Tighe,Principal,13067,"High School, Public",Cobb,GPS,2012-01-05T00:00:00.000Z,,{715EFD2B-1842-40F7-A4C9-28E8572CD5FD},
-84.401991179749558,33.557227779689072,1613,Riverdale High School,13,160 Roberts Drive, ,Riverdale,Georgia,30274,770,473-2905,Ed Scott,Principal,13063,"High School, Public",Clayton,GPS,2011-12-28T00:00:00.000Z,,{23C3BEE4-42AA-4BEF-A9FF-C5EE9E6C16ED},
-84.310396065162308,33.554442096452341,1614,Mount Zion High School,13,2535 Mt. Zion Parkway, ,Jonesboro,Georgia,30236,770,473-2940,Linda Jones,Principal,13063,"High School, Public",Clayton,GPS,2011-12-28T00:00:00.000Z,,{84114131-21A4-4D68-BE88-F63F93DF835A},
-84.314437450385412,33.593688129740087,1615,Morrow High School,13,2299 Old Rex Morrow Road, ,Morrow,Georgia,30260,404,362-3865,Walter Pierce,Principal,13063,"High School, Public",Clayton,GPS,2011-12-28T00:00:00.000Z,,{5D11B0E5-5D63-45A9-99ED-0370FC0057D5},
-84.439506759304734,33.609184827464318,1617,North Clayton High School,13,1525 Norman Drive, ,College Park,Georgia,30349,770,994-4035,Jo Croom,Principal,13063,"High School, Public",Clayton,GPS,2011-12-28T00:00:00.000Z,,{2ADB2A98-DCB6-4994-B30F-D1E437BD356E},
-84.342566877839062,33.542738044755822,1620,Jonesboro High School,13,7728 Mt. Zion Blvd, ,Jonesboro,Georgia,30236,770,473-2855,Grady Kilman,Principal,13063,"High School, Public",Clayton,GPS,2011-12-28T00:00:00.000Z,,{304503F4-72F8-45D3-9DCB-A2CF3BD7D1E2},
-84.00750070704963,33.639970157947872,1298,Victory Christian School,20,1151 Flat Shoals Road SE, ,Conyers,Georgia,30013,770,929-3757, Jason Miller,Principal,13247,Private School,Rockdale,GPS,2012-02-02T00:00:00.000Z,,{5F0A6477-BBEF-4CF7-8D3E-7B9654B77189},2016-02-10T21:13:52.000Z
-84.002214322588813,33.717568312830124,1299,New Life Trinity Baptist,20,2700 Zingara Road, ,Conyers,Georgia,30012,770,388-9677, ,Principal,13247,Private School,Rockdale,GPS,2012-02-02T00:00:00.000Z,,{9D9A085E-EDD6-4ADC-ABC7-B354F984327F},2016-02-09T14:36:37.000Z
-84.022356369166175,33.69367313795469,1300,Conyers Apostolic Christian Academy,20,1882 Irwin Bridge Road NW, ,Conyers,Georgia,30012,770,483-9454, ,Principal,13247,Private School,Rockdale,GPS,2012-02-02T00:00:00.000Z,,{005C5A48-A130-48DB-821C-032EA841CFFB},2016-01-29T21:46:31.000Z
-84.013729720076938,33.605973648400941,1301,Young Americans Christian Kindergarten,20,3180 Carlton Drive SE, ,Conyers,Georgia,30013,770,760-7902, Terry Shelnut,Principal,13247,Private School,Rockdale,GPS,2012-02-02T00:00:00.000Z,,{5E3CAED7-0A7F-4DE8-B594-BA45D2498006},2016-02-16T15:36:03.000Z
-84.27517763563722,33.432348014448131,1304,Bible Baptist Christian,20,2780 Mt Carmel Road, ,Hampton,Georgia,30228,770,946-4708, ,Principal,13151,Private School,Henry,GPS,2012-02-01T00:00:00.000Z,,{BBE7DD7F-40BE-47B4-B2FB-B43B254540E5},2016-01-27T20:01:18.000Z
-84.207687517964459,33.486722500629405,1306,Living Word Christian Academy,20,185 Tunis Road, ,McDonough,Georgia,30253,770,954-0797, ,Principal,13151,Private School,Henry,GPS,2012-02-01T00:00:00.000Z,,{970BBE5F-3FF7-453E-A146-981661A4B0E6},2016-02-05T20:31:48.000Z
-84.1866892300378,33.604499497753039,1307,Mount Vernon Christian School,20,1738 Fairview Road, ,Stockbridge,Georgia,30281,770,474-1313, ,Principal,13151,Private School,Henry,GPS,2012-02-01T00:00:00.000Z,,{3C4704AF-2D80-4014-8DBC-110CFCD754EF},2016-02-23T15:55:29.000Z
-83.927026996248017,34.008565553981462,1309,Hebron Christian Academy - Lower School,20,2975 Old Peachtree Road, ,Dacula,Georgia,30019,770,962-5423, ,Principal,13135,Private School,Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{644F4FA0-F77D-4195-8EC3-BC13341A45AA},2016-02-03T19:21:16.000Z
-84.013098688663717,34.016957505569728,1311,Oak Meadow Montessori School,20,2145 Collins Hills Road, ,Lawrenceville,Georgia,30043,770,963-8303, ,Principal,13135,Private School,Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{BA0552B3-6AA4-4167-A468-8733D7810F3E},2016-02-09T15:29:53.000Z
-84.092409758151419,33.876937057681715,1313,St. John Neumann,20,801 Tom Smith Road, ,Lilburn,Georgia,30047,770,923-6633, ,Principal,13135,Private School,Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{263AB31D-AE82-41BD-A0E9-B8A8A1EA7B70},2016-02-10T18:52:44.000Z
-84.169475949754528,33.91975172497574,1316,Greater Atlanta Christian School,20,1575 Indian Trail Road,P.O. Box 4277,Norcross,Georgia,30093,770,243-2000, ,Principal,13135,Private School,Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{4CE4A91B-4532-4228-B42D-6A2CFCD71E08},2016-02-03T19:15:55.000Z
-84.133181834913458,33.988108270930219,1317,Duluth Adventist Christian School,20,2959 Highway 120, ,Duluth,Georgia,30096,770,497-8607, ,Principal,13135,Private School,Gwinnett,GPS,2012-02-01T00:00:00.000Z,,{57D460D3-0D05-4485-9385-7EB46435D907},2016-02-16T15:59:30.000Z
-84.417501517369814,33.786902039347424,1319,Howard School (The),20,1192 Foster St NW, ,Atlanta,Georgia,30318,404,377-7436, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{0C3C81E3-58E3-43B5-8E45-31C496EF7368},2016-02-03T20:28:52.000Z
-84.386351640572087,33.828108480315578,1320,Christ the King School,20,46 Peachtree Way NE, ,Atlanta,Georgia,30305,404,233-0383, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{61673051-5559-4EF9-90D9-0F1A273EA7D2},2016-02-03T18:33:42.000Z
-84.164678279458698,34.033057590343873,1321,Woodward Academy - North Campus,20,6565 Boles Road, ,Johns Creek,Georgia,30097,404,765-4490, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{E9B40AEF-A5D7-44E2-87BE-6A70809C263A},2016-02-16T15:28:54.000Z
-84.195977035433316,34.012877263868994,1322,Perimeter Christian School,20,9500 Medlock Bridge Road, ,Johns Creek,Georgia,30097,678,405-2300, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{29098B4C-C8B6-461D-A712-C2455F77F2AD},2016-02-09T16:44:32.000Z
-84.256621704120718,34.07073615592472,1323,Preston Ridge Montessori,20,3800 Northpoint Parkway, ,Alpharetta,Georgia,30005,770,751-9510, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{899AC8A0-6AEE-4011-BE20-B7237F1E2162},2016-02-09T18:44:22.000Z
-84.315888110428162,34.018264556524535,1324,Regina Caeli Academy,20,1565 Holcomb Bridge Rd, ,Roswell,Georgia,30076,770,992-0416, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{F12DC42B-DBBB-4F1C-A900-71B31674240C},2016-02-23T19:59:56.000Z
-84.27584092189862,34.019321282251667,1327,Mount Pisgah Christian School,20,9820 Nesbit Ferry Road, ,Johns Creek,Georgia,30022,678,336-3402, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{0E0F9338-9345-488E-AE90-24087745A64C},2016-02-08T21:28:42.000Z
-84.435574350306581,34.060079095923179,1328,Fellowship Christian High,20,4495 Sandy Plains Road,P.O. Box 1612,Marietta,Georgia,30066,770,993-1650, ,Principal,13067,Private School,Cobb,GPS,2012-01-05T00:00:00.000Z,,{BA9D5FAE-4A06-499D-A316-58A40D1F8FE0},2016-02-03T19:09:20.000Z
-84.336621612221109,34.014488893942236,1331,Cottage School (The),20,700 Grimes Bridge Road, ,Roswell,Georgia,30075,770,641-8688, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{0966B9EA-5352-4409-A26B-B1413D5A0294},2016-02-01T18:26:11.000Z
-84.39272460142179,34.014075961747508,1333,High Meadows Camp and School,20,1055 Willeo Road,P.O. Box 856,Roswell,Georgia,30075,770,993-2940, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{727E910C-6D0B-4C19-BCE1-F4FEA76729AE},2016-02-03T19:56:52.000Z
-84.362042627085245,33.949930729230246,1335,St. Jude the Apostle,20,7171 Glenridge Drive NE, ,Atlanta,Georgia,30328,770,394-2880, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{6E028B02-6ED3-405A-837F-2D0A16B86E6C},2016-02-10T18:54:57.000Z
-84.371976245032243,34.11726129147717,1336,Mill Springs Academy,20,13660 New Providence Rd, ,Alpharetta,Georgia,30004,404,360-1336, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{37BD6552-54BD-48D1-91D2-E195E6A1C92E},2016-02-08T20:32:43.000Z
-84.370785438253819,33.924699721521613,1337,Mount Vernon Presbyterian School,20,471 Mt. Vernon Hwy NE, ,Atlanta,Georgia,30328,404,252-3448, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{7D450E14-6274-41A7-8816-FB6E394FE076},2016-02-08T21:32:27.000Z
-84.398489169491341,33.928982800398892,1338,Epstein School (The),20,335 Colewood Way NW, ,Atlanta,Georgia,30328,404,250-5600, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{A51B4406-4D4E-45DD-863D-327F1DF18224},2016-02-03T19:05:37.000Z
-84.415193940187663,33.907974979293037,1339,Holy Innocents' Episcopal School,20,805 Mt. Vernon Hwy NW, ,Atlanta,Georgia,30327,404,255-4026, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{49345A73-5BE2-4E98-86F6-77C8C6E8D1A0},2016-02-03T20:11:31.000Z
-84.378423464567533,33.833459099754322,1341,Atlanta International School,20,2890 North Fulton Drive, ,Atlanta,Georgia,30305,404,841-3840, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{9FC3A615-4B04-41DA-B504-D1810B882325},2016-01-27T18:37:49.000Z
-84.366450054457772,33.89599388655769,1342,Atlanta Jewish Academy - Lower School Campus,20,5200 Northland Drive, ,Atlanta,Georgia,30342,404,843-9900, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{9F9C6125-501D-4580-A4B2-E3CB112586A3},2016-02-16T18:12:13.000Z
-84.379243826433296,33.882542026208306,1343,Creme De La Creme,20,4669 Roswell Road, ,Atlanta,Georgia,30342,404,256-4488, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{E8F2377B-4A02-4110-822B-2C339A4D7A7F},2016-02-01T18:53:44.000Z
-84.411220527403557,33.877524917943589,1344,Holy Spirits Preparatory School - Upper School Campus,20,4449 Northside Drive NW, ,Atlanta,Georgia,30327,404,531-3969, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{B1AB1D3E-22FF-4106-8286-C44CA088B17E},2016-02-16T18:53:39.000Z
-84.393463002182102,33.875831901244993,1345,Galloway School,20,215 W. Wieuca Road NW, ,Atlanta,Georgia,30342,404,252-8389, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{55ABD212-6510-46F0-A5C2-6F039E6E1C71},2016-02-03T19:13:46.000Z
-84.451782881243716,33.861194874943116,1346,Lovett School (The),20,4075 Paces Ferry Road NW, ,Atlanta,Georgia,30327,404,262-3032, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{81FDE3AA-BAC4-4C60-A659-3ECB261CCFAE},2016-02-05T20:46:32.000Z
-84.43433486719286,33.842319159563907,1347,Westminster Schools (The),20,1424 West Paces Ferry Road NW, ,Atlanta,Georgia,30327,404,355-8673, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{D7C28DD4-488A-4C67-A3E3-BC0A18A3E43E},2016-02-16T14:36:02.000Z
-84.445482295883096,33.869748093004098,1348,Trinity School Inc.,20,4301 Northside Parkway NW, ,Atlanta,Georgia,30327,404,231-8100, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{F05C8999-07BA-45EF-82F4-36BC3BFDCBFC},2016-02-10T20:43:32.000Z
-84.407702878586321,33.843925630899911,1349,Heiskell School (The),20,3260 Northside Dr NW, ,Atlanta,Georgia,30305,404,262-2233, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{01B5AD2D-6BB0-4A94-8FBB-35E9DEBAA066},2016-02-03T19:21:26.000Z
-84.652203356987371,33.634898908111751,1350,Arlington Christian School,20,4500 Ridge Road, ,Fairburn,Georgia,30213,404,964-9871, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{88F2DBF1-E1DC-4206-986B-D2CC1C2B3CEA},2016-02-03T17:49:29.000Z
-84.587781344704425,33.640210238636207,1351,Peniel Academy,20,6135 Jones Road, ,Atlanta,Georgia,30349,404,254-1780, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{362238A6-9F5B-465D-B64E-38BA68C585B1},2016-02-09T16:41:13.000Z
-84.475124465584301,33.59026431709146,1353,Old National Christian Academy,20,2601 Flat Shoals Road, ,College Park,Georgia,30349,770,996-0404, ,Principal,13121,Private School,Fulton,GPS,2012-01-24T00:00:00.000Z,,{28440BDD-1078-4915-90D0-A3BB9B875378},2016-02-23T16:04:55.000Z
